# WL(nm)	 Flux(ergs/cm**2/s/nm)
4246.000000	 2.04E+04
4246.100000	 2.03E+04
4246.200000	 2.02E+04
4246.300000	 1.84E+04
4246.400000	 1.83E+04
4246.500000	 2.04E+04
4246.600000	 2.01E+04
4246.700000	 1.90E+04
4246.800000	 1.79E+04
4246.900000	 1.90E+04
4247.000000	 1.99E+04
4247.100000	 1.96E+04
4247.200000	 2.07E+04
4247.300000	 2.00E+04
4247.400000	 2.03E+04
4247.500000	 1.95E+04
4247.600000	 1.97E+04
4247.700000	 2.00E+04
4247.800000	 2.00E+04
4247.900000	 2.07E+04
4248.000000	 1.97E+04
4248.100000	 1.64E+04
4248.200000	 1.71E+04
4248.300000	 1.96E+04
4248.400000	 1.95E+04
4248.500000	 2.02E+04
4248.600000	 2.03E+04
4248.700000	 2.06E+04
4248.800000	 1.95E+04
4248.900000	 1.89E+04
4249.000000	 1.95E+04
4249.100000	 1.89E+04
4249.200000	 1.95E+04
4249.300000	 1.96E+04
4249.400000	 2.04E+04
4249.500000	 1.98E+04
4249.600000	 2.07E+04
4249.700000	 2.03E+04
4249.800000	 2.08E+04
4249.900000	 1.91E+04
4250.000000	 1.98E+04
4250.100000	 1.99E+04
4250.200000	 2.00E+04
4250.300000	 2.03E+04
4250.400000	 1.84E+04
4250.500000	 1.78E+04
4250.600000	 2.01E+04
4250.700000	 1.76E+04
4250.800000	 1.67E+04
4250.900000	 1.75E+04
4251.000000	 1.74E+04
4251.100000	 1.96E+04
4251.200000	 2.06E+04
4251.300000	 1.92E+04
4251.400000	 1.91E+04
4251.500000	 2.01E+04
4251.600000	 2.05E+04
4251.700000	 1.97E+04
4251.800000	 1.94E+04
4251.900000	 1.77E+04
4252.000000	 1.97E+04
4252.100000	 2.00E+04
4252.200000	 1.99E+04
4252.300000	 1.89E+04
4252.400000	 1.85E+04
4252.500000	 2.01E+04
4252.600000	 1.83E+04
4252.700000	 1.97E+04
4252.800000	 2.00E+04
4252.900000	 1.92E+04
4253.000000	 2.02E+04
4253.100000	 1.98E+04
4253.200000	 1.77E+04
4253.300000	 2.06E+04
4253.400000	 2.02E+04
4253.500000	 1.93E+04
4253.600000	 2.00E+04
4253.700000	 1.84E+04
4253.800000	 1.71E+04
4253.900000	 1.70E+04
4254.000000	 1.93E+04
4254.100000	 2.07E+04
4254.200000	 2.05E+04
4254.300000	 2.03E+04
4254.400000	 1.92E+04
4254.500000	 1.97E+04
4254.600000	 1.98E+04
4254.700000	 1.97E+04
4254.800000	 2.04E+04
4254.900000	 2.06E+04
4255.000000	 1.96E+04
4255.100000	 1.85E+04
4255.200000	 1.98E+04
4255.300000	 2.01E+04
4255.400000	 2.00E+04
4255.500000	 1.99E+04
4255.600000	 2.03E+04
4255.700000	 2.01E+04
4255.800000	 1.98E+04
4255.900000	 1.96E+04
4256.000000	 1.82E+04
4256.100000	 2.01E+04
4256.200000	 1.85E+04
4256.300000	 1.93E+04
4256.400000	 1.85E+04
4256.500000	 2.05E+04
4256.600000	 2.03E+04
4256.700000	 2.08E+04
4256.800000	 2.01E+04
4256.900000	 2.01E+04
4257.000000	 1.77E+04
4257.100000	 1.97E+04
4257.200000	 2.04E+04
4257.300000	 1.95E+04
4257.400000	 1.89E+04
4257.500000	 1.95E+04
4257.600000	 1.96E+04
4257.700000	 2.01E+04
4257.800000	 2.04E+04
4257.900000	 1.69E+04
4258.000000	 1.89E+04
4258.100000	 2.00E+04
4258.200000	 1.79E+04
4258.300000	 1.87E+04
4258.400000	 1.98E+04
4258.500000	 2.03E+04
4258.600000	 1.95E+04
4258.700000	 2.03E+04
4258.800000	 2.02E+04
4258.900000	 2.01E+04
4259.000000	 1.99E+04
4259.100000	 1.93E+04
4259.200000	 2.04E+04
4259.300000	 1.80E+04
4259.400000	 1.90E+04
4259.500000	 1.95E+04
4259.600000	 1.77E+04
4259.700000	 1.94E+04
4259.800000	 1.82E+04
4259.900000	 1.70E+04
4260.000000	 1.94E+04
4260.100000	 2.01E+04
4260.200000	 2.05E+04
4260.300000	 1.99E+04
4260.400000	 1.90E+04
4260.500000	 2.02E+04
4260.600000	 2.06E+04
4260.700000	 1.95E+04
4260.800000	 1.83E+04
4260.900000	 1.99E+04
4261.000000	 2.01E+04
4261.100000	 1.84E+04
4261.200000	 1.97E+04
4261.300000	 1.93E+04
4261.400000	 1.84E+04
4261.500000	 1.99E+04
4261.600000	 2.01E+04
4261.700000	 2.05E+04
4261.800000	 1.98E+04
4261.900000	 1.98E+04
4262.000000	 1.91E+04
4262.100000	 1.81E+04
4262.200000	 1.99E+04
4262.300000	 1.94E+04
4262.400000	 1.93E+04
4262.500000	 1.95E+04
4262.600000	 2.05E+04
4262.700000	 2.02E+04
4262.800000	 2.06E+04
4262.900000	 1.99E+04
4263.000000	 2.00E+04
4263.100000	 1.96E+04
4263.200000	 2.00E+04
4263.300000	 1.84E+04
4263.400000	 1.99E+04
4263.500000	 2.03E+04
4263.600000	 1.94E+04
4263.700000	 1.66E+04
4263.800000	 1.84E+04
4263.900000	 1.91E+04
4264.000000	 1.98E+04
4264.100000	 1.99E+04
4264.200000	 1.86E+04
4264.300000	 1.93E+04
4264.400000	 1.84E+04
4264.500000	 2.00E+04
4264.600000	 1.94E+04
4264.700000	 1.94E+04
4264.800000	 1.96E+04
4264.900000	 1.99E+04
4265.000000	 1.95E+04
4265.100000	 1.98E+04
4265.200000	 2.00E+04
4265.300000	 1.97E+04
4265.400000	 1.85E+04
4265.500000	 1.92E+04
4265.600000	 2.02E+04
4265.700000	 1.94E+04
4265.800000	 2.00E+04
4265.900000	 1.95E+04
4266.000000	 1.95E+04
4266.100000	 2.02E+04
4266.200000	 2.00E+04
4266.300000	 2.01E+04
4266.400000	 1.89E+04
4266.500000	 1.82E+04
4266.600000	 1.94E+04
4266.700000	 1.91E+04
4266.800000	 1.76E+04
4266.900000	 1.91E+04
4267.000000	 1.91E+04
4267.100000	 2.01E+04
4267.200000	 2.02E+04
4267.300000	 2.00E+04
4267.400000	 1.98E+04
4267.500000	 1.97E+04
4267.600000	 2.01E+04
4267.700000	 2.01E+04
4267.800000	 1.89E+04
4267.900000	 1.92E+04
4268.000000	 1.95E+04
4268.100000	 1.82E+04
4268.200000	 1.89E+04
4268.300000	 1.84E+04
4268.400000	 1.60E+04
4268.500000	 1.73E+04
4268.600000	 1.93E+04
4268.700000	 1.95E+04
4268.800000	 1.98E+04
4268.900000	 1.95E+04
4269.000000	 1.95E+04
4269.100000	 1.99E+04
4269.200000	 1.99E+04
4269.300000	 2.00E+04
4269.400000	 1.87E+04
4269.500000	 1.99E+04
4269.600000	 1.84E+04
4269.700000	 1.59E+04
4269.800000	 1.93E+04
4269.900000	 1.76E+04
4270.000000	 1.81E+04
4270.100000	 1.81E+04
4270.200000	 1.98E+04
4270.300000	 2.02E+04
4270.400000	 1.99E+04
4270.500000	 2.04E+04
4270.600000	 2.01E+04
4270.700000	 1.97E+04
4270.800000	 1.99E+04
4270.900000	 2.04E+04
4271.000000	 1.69E+04
4271.100000	 1.85E+04
4271.200000	 1.90E+04
4271.300000	 2.04E+04
4271.400000	 1.97E+04
4271.500000	 2.00E+04
4271.600000	 1.94E+04
4271.700000	 1.97E+04
4271.800000	 1.97E+04
4271.900000	 1.68E+04
4272.000000	 1.73E+04
4272.100000	 1.86E+04
4272.200000	 1.94E+04
4272.300000	 2.03E+04
4272.400000	 2.01E+04
4272.500000	 1.96E+04
4272.600000	 1.85E+04
4272.700000	 1.95E+04
4272.800000	 1.91E+04
4272.900000	 1.64E+04
4273.000000	 1.90E+04
4273.100000	 1.84E+04
4273.200000	 1.98E+04
4273.300000	 1.99E+04
4273.400000	 1.89E+04
4273.500000	 1.87E+04
4273.600000	 1.81E+04
4273.700000	 1.93E+04
4273.800000	 1.93E+04
4273.900000	 1.70E+04
4274.000000	 1.69E+04
4274.100000	 1.94E+04
4274.200000	 1.98E+04
4274.300000	 1.98E+04
4274.400000	 2.02E+04
4274.500000	 1.99E+04
4274.600000	 1.96E+04
4274.700000	 2.00E+04
4274.800000	 2.03E+04
4274.900000	 2.03E+04
4275.000000	 2.00E+04
4275.100000	 1.90E+04
4275.200000	 1.87E+04
4275.300000	 1.64E+04
4275.400000	 1.88E+04
4275.500000	 1.80E+04
4275.600000	 1.90E+04
4275.700000	 1.99E+04
4275.800000	 1.75E+04
4275.900000	 1.65E+04
4276.000000	 1.80E+04
4276.100000	 1.82E+04
4276.200000	 1.99E+04
4276.300000	 2.02E+04
4276.400000	 2.04E+04
4276.500000	 2.02E+04
4276.600000	 1.98E+04
4276.700000	 1.98E+04
4276.800000	 1.97E+04
4276.900000	 1.91E+04
4277.000000	 1.87E+04
4277.100000	 1.91E+04
4277.200000	 1.85E+04
4277.300000	 1.73E+04
4277.400000	 1.96E+04
4277.500000	 1.96E+04
4277.600000	 2.01E+04
4277.700000	 1.95E+04
4277.800000	 1.94E+04
4277.900000	 1.98E+04
4278.000000	 1.88E+04
4278.100000	 1.95E+04
4278.200000	 2.02E+04
4278.300000	 1.98E+04
4278.400000	 1.94E+04
4278.500000	 2.00E+04
4278.600000	 1.99E+04
4278.700000	 2.01E+04
4278.800000	 1.98E+04
4278.900000	 1.98E+04
4279.000000	 2.02E+04
4279.100000	 2.00E+04
4279.200000	 2.03E+04
4279.300000	 1.85E+04
4279.400000	 1.97E+04
4279.500000	 1.84E+04
4279.600000	 1.88E+04
4279.700000	 1.94E+04
4279.800000	 1.85E+04
4279.900000	 1.92E+04
4280.000000	 1.87E+04
4280.100000	 2.01E+04
4280.200000	 1.99E+04
4280.300000	 1.96E+04
4280.400000	 2.00E+04
4280.500000	 1.92E+04
4280.600000	 1.96E+04
4280.700000	 1.98E+04
4280.800000	 1.88E+04
4280.900000	 1.91E+04
4281.000000	 1.93E+04
4281.100000	 1.99E+04
4281.200000	 2.01E+04
4281.300000	 1.72E+04
4281.400000	 1.74E+04
4281.500000	 1.77E+04
4281.600000	 1.93E+04
4281.700000	 2.00E+04
4281.800000	 1.98E+04
4281.900000	 1.96E+04
4282.000000	 1.95E+04
4282.100000	 1.91E+04
4282.200000	 1.91E+04
4282.300000	 1.87E+04
4282.400000	 1.99E+04
4282.500000	 1.91E+04
4282.600000	 2.00E+04
4282.700000	 1.90E+04
4282.800000	 1.78E+04
4282.900000	 1.67E+04
4283.000000	 1.90E+04
4283.100000	 1.88E+04
4283.200000	 1.93E+04
4283.300000	 1.90E+04
4283.400000	 1.96E+04
4283.500000	 1.96E+04
4283.600000	 1.91E+04
4283.700000	 1.92E+04
4283.800000	 1.83E+04
4283.900000	 1.97E+04
4284.000000	 1.86E+04
4284.100000	 1.89E+04
4284.200000	 1.86E+04
4284.300000	 1.97E+04
4284.400000	 1.87E+04
4284.500000	 1.94E+04
4284.600000	 1.92E+04
4284.700000	 1.89E+04
4284.800000	 1.91E+04
4284.900000	 2.00E+04
4285.000000	 1.99E+04
4285.100000	 1.97E+04
4285.200000	 1.98E+04
4285.300000	 1.88E+04
4285.400000	 1.90E+04
4285.500000	 2.00E+04
4285.600000	 2.00E+04
4285.700000	 1.98E+04
4285.800000	 1.96E+04
4285.900000	 1.88E+04
4286.000000	 1.98E+04
4286.100000	 2.01E+04
4286.200000	 2.01E+04
4286.300000	 1.88E+04
4286.400000	 1.94E+04
4286.500000	 1.97E+04
4286.600000	 1.94E+04
4286.700000	 1.90E+04
4286.800000	 1.87E+04
4286.900000	 1.76E+04
4287.000000	 1.83E+04
4287.100000	 2.00E+04
4287.200000	 2.01E+04
4287.300000	 1.99E+04
4287.400000	 1.92E+04
4287.500000	 1.81E+04
4287.600000	 1.66E+04
4287.700000	 1.82E+04
4287.800000	 1.92E+04
4287.900000	 1.82E+04
4288.000000	 1.99E+04
4288.100000	 1.98E+04
4288.200000	 2.01E+04
4288.300000	 1.96E+04
4288.400000	 1.94E+04
4288.500000	 1.86E+04
4288.600000	 1.93E+04
4288.700000	 1.87E+04
4288.800000	 1.92E+04
4288.900000	 1.97E+04
4289.000000	 1.87E+04
4289.100000	 1.99E+04
4289.200000	 1.98E+04
4289.300000	 1.91E+04
4289.400000	 1.76E+04
4289.500000	 1.84E+04
4289.600000	 1.82E+04
4289.700000	 1.90E+04
4289.800000	 1.93E+04
4289.900000	 1.93E+04
4290.000000	 1.95E+04
4290.100000	 1.89E+04
4290.200000	 1.86E+04
4290.300000	 1.93E+04
4290.400000	 1.93E+04
4290.500000	 1.91E+04
4290.600000	 1.84E+04
4290.700000	 1.94E+04
4290.800000	 1.91E+04
4290.900000	 1.90E+04
4291.000000	 1.95E+04
4291.100000	 1.96E+04
4291.200000	 1.97E+04
4291.300000	 1.97E+04
4291.400000	 1.99E+04
4291.500000	 1.99E+04
4291.600000	 1.98E+04
4291.700000	 1.93E+04
4291.800000	 1.81E+04
4291.900000	 1.87E+04
4292.000000	 1.91E+04
4292.100000	 1.96E+04
4292.200000	 1.96E+04
4292.300000	 1.87E+04
4292.400000	 1.97E+04
4292.500000	 1.84E+04
4292.600000	 1.75E+04
4292.700000	 1.87E+04
4292.800000	 1.91E+04
4292.900000	 1.93E+04
4293.000000	 1.61E+04
4293.100000	 1.67E+04
4293.200000	 1.93E+04
4293.300000	 1.98E+04
4293.400000	 1.89E+04
4293.500000	 1.91E+04
4293.600000	 1.88E+04
4293.700000	 1.79E+04
4293.800000	 1.76E+04
4293.900000	 1.83E+04
4294.000000	 1.95E+04
4294.100000	 1.92E+04
4294.200000	 1.90E+04
4294.300000	 1.89E+04
4294.400000	 1.86E+04
4294.500000	 1.66E+04
4294.600000	 1.92E+04
4294.700000	 1.90E+04
4294.800000	 1.75E+04
4294.900000	 1.39E+04
4295.000000	 1.47E+04
4295.100000	 1.60E+04
4295.200000	 1.51E+04
4295.300000	 1.53E+04
4295.400000	 1.83E+04
4295.500000	 1.49E+04
4295.600000	 1.55E+04
4295.700000	 1.76E+04
4295.800000	 1.86E+04
4295.900000	 1.45E+04
4296.000000	 1.68E+04
4296.100000	 1.67E+04
4296.200000	 1.73E+04
4296.300000	 1.75E+04
4296.400000	 1.41E+04
4296.500000	 1.68E+04
4296.600000	 1.69E+04
4296.700000	 1.85E+04
4296.800000	 1.79E+04
4296.900000	 1.53E+04
4297.000000	 1.60E+04
4297.100000	 1.75E+04
4297.200000	 1.70E+04
4297.300000	 1.79E+04
4297.400000	 1.88E+04
4297.500000	 1.76E+04
4297.600000	 1.43E+04
4297.700000	 1.85E+04
4297.800000	 1.79E+04
4297.900000	 1.68E+04
4298.000000	 1.91E+04
4298.100000	 1.79E+04
4298.200000	 1.84E+04
4298.300000	 1.42E+04
4298.400000	 1.74E+04
4298.500000	 1.81E+04
4298.600000	 1.72E+04
4298.700000	 1.83E+04
4298.800000	 1.92E+04
4298.900000	 1.93E+04
4299.000000	 1.85E+04
4299.100000	 1.51E+04
4299.200000	 1.62E+04
4299.300000	 1.90E+04
4299.400000	 1.90E+04
4299.500000	 1.68E+04
4299.600000	 1.92E+04
4299.700000	 1.90E+04
4299.800000	 1.79E+04
4299.900000	 1.78E+04
4300.000000	 1.53E+04
4300.100000	 1.47E+04
4300.200000	 1.69E+04
4300.300000	 1.89E+04
4300.400000	 1.84E+04
4300.500000	 1.75E+04
4300.600000	 1.94E+04
4300.700000	 1.95E+04
4300.800000	 1.94E+04
4300.900000	 1.89E+04
4301.000000	 1.51E+04
4301.100000	 1.54E+04
4301.200000	 1.77E+04
4301.300000	 1.95E+04
4301.400000	 1.96E+04
4301.500000	 1.72E+04
4301.600000	 1.70E+04
4301.700000	 1.86E+04
4301.800000	 1.66E+04
4301.900000	 1.78E+04
4302.000000	 1.77E+04
4302.100000	 1.39E+04
4302.200000	 1.63E+04
4302.300000	 1.78E+04
4302.400000	 1.85E+04
4302.500000	 1.92E+04
4302.600000	 1.93E+04
4302.700000	 1.73E+04
4302.800000	 1.76E+04
4302.900000	 1.89E+04
4303.000000	 1.79E+04
4303.100000	 1.70E+04
4303.200000	 1.74E+04
4303.300000	 1.30E+04
4303.400000	 1.59E+04
4303.500000	 1.76E+04
4303.600000	 1.58E+04
4303.700000	 1.93E+04
4303.800000	 1.94E+04
4303.900000	 1.84E+04
4304.000000	 1.85E+04
4304.100000	 1.86E+04
4304.200000	 1.83E+04
4304.300000	 1.61E+04
4304.400000	 1.85E+04
4304.500000	 1.50E+04
4304.600000	 1.47E+04
4304.700000	 1.86E+04
4304.800000	 1.89E+04
4304.900000	 1.85E+04
4305.000000	 1.88E+04
4305.100000	 1.84E+04
4305.200000	 1.82E+04
4305.300000	 1.71E+04
4305.400000	 1.83E+04
4305.500000	 1.90E+04
4305.600000	 1.86E+04
4305.700000	 1.72E+04
4305.800000	 1.50E+04
4305.900000	 1.29E+04
4306.000000	 1.76E+04
4306.100000	 1.86E+04
4306.200000	 1.83E+04
4306.300000	 1.88E+04
4306.400000	 1.90E+04
4306.500000	 1.74E+04
4306.600000	 1.72E+04
4306.700000	 1.72E+04
4306.800000	 1.79E+04
4306.900000	 1.78E+04
4307.000000	 1.87E+04
4307.100000	 1.90E+04
4307.200000	 1.81E+04
4307.300000	 1.34E+04
4307.400000	 1.63E+04
4307.500000	 1.77E+04
4307.600000	 1.88E+04
4307.700000	 1.87E+04
4307.800000	 1.93E+04
4307.900000	 1.77E+04
4308.000000	 1.81E+04
4308.100000	 1.77E+04
4308.200000	 1.86E+04
4308.300000	 1.81E+04
4308.400000	 1.90E+04
4308.500000	 1.84E+04
4308.600000	 1.74E+04
4308.700000	 1.79E+04
4308.800000	 1.40E+04
4308.900000	 1.50E+04
4309.000000	 1.80E+04
4309.100000	 1.85E+04
4309.200000	 1.78E+04
4309.300000	 1.77E+04
4309.400000	 1.83E+04
4309.500000	 1.87E+04
4309.600000	 1.95E+04
4309.700000	 1.94E+04
4309.800000	 1.69E+04
4309.900000	 1.71E+04
4310.000000	 1.87E+04
4310.100000	 1.90E+04
4310.200000	 1.85E+04
4310.300000	 1.74E+04
4310.400000	 1.37E+04
4310.500000	 1.51E+04
4310.600000	 1.82E+04
4310.700000	 1.72E+04
4310.800000	 1.79E+04
4310.900000	 1.92E+04
4311.000000	 1.82E+04
4311.100000	 1.80E+04
4311.200000	 1.85E+04
4311.300000	 1.88E+04
4311.400000	 1.86E+04
4311.500000	 1.91E+04
4311.600000	 1.80E+04
4311.700000	 1.91E+04
4311.800000	 1.89E+04
4311.900000	 1.71E+04
4312.000000	 1.69E+04
4312.100000	 1.32E+04
4312.200000	 1.56E+04
4312.300000	 1.82E+04
4312.400000	 1.90E+04
4312.500000	 1.82E+04
4312.600000	 1.89E+04
4312.700000	 1.80E+04
4312.800000	 1.64E+04
4312.900000	 1.89E+04
4313.000000	 1.94E+04
4313.100000	 1.94E+04
4313.200000	 1.92E+04
4313.300000	 1.91E+04
4313.400000	 1.71E+04
4313.500000	 1.70E+04
4313.600000	 1.87E+04
4313.700000	 1.85E+04
4313.800000	 1.67E+04
4313.900000	 1.24E+04
4314.000000	 1.64E+04
4314.100000	 1.70E+04
4314.200000	 1.85E+04
4314.300000	 1.91E+04
4314.400000	 1.89E+04
4314.500000	 1.86E+04
4314.600000	 1.82E+04
4314.700000	 1.87E+04
4314.800000	 1.92E+04
4314.900000	 1.88E+04
4315.000000	 1.86E+04
4315.100000	 1.91E+04
4315.200000	 1.91E+04
4315.300000	 1.86E+04
4315.400000	 1.87E+04
4315.500000	 1.69E+04
4315.600000	 1.75E+04
4315.700000	 1.42E+04
4315.800000	 1.38E+04
4315.900000	 1.78E+04
4316.000000	 1.86E+04
4316.100000	 1.90E+04
4316.200000	 1.90E+04
4316.300000	 1.87E+04
4316.400000	 1.82E+04
4316.500000	 1.69E+04
4316.600000	 1.73E+04
4316.700000	 1.76E+04
4316.800000	 1.65E+04
4316.900000	 1.80E+04
4317.000000	 1.81E+04
4317.100000	 1.70E+04
4317.200000	 1.80E+04
4317.300000	 1.70E+04
4317.400000	 1.79E+04
4317.500000	 1.74E+04
4317.600000	 1.59E+04
4317.700000	 1.22E+04
4317.800000	 1.65E+04
4317.900000	 1.83E+04
4318.000000	 1.79E+04
4318.100000	 1.78E+04
4318.200000	 1.89E+04
4318.300000	 1.82E+04
4318.400000	 1.90E+04
4318.500000	 1.90E+04
4318.600000	 1.91E+04
4318.700000	 1.85E+04
4318.800000	 1.88E+04
4318.900000	 1.75E+04
4319.000000	 1.69E+04
4319.100000	 1.79E+04
4319.200000	 1.83E+04
4319.300000	 1.87E+04
4319.400000	 1.84E+04
4319.500000	 1.67E+04
4319.600000	 1.65E+04
4319.700000	 1.28E+04
4319.800000	 1.51E+04
4319.900000	 1.71E+04
4320.000000	 1.82E+04
4320.100000	 1.84E+04
4320.200000	 1.89E+04
4320.300000	 1.69E+04
4320.400000	 1.75E+04
4320.500000	 1.89E+04
4320.600000	 1.90E+04
4320.700000	 1.61E+04
4320.800000	 1.85E+04
4320.900000	 1.90E+04
4321.000000	 1.94E+04
4321.100000	 1.89E+04
4321.200000	 1.92E+04
4321.300000	 1.91E+04
4321.400000	 1.84E+04
4321.500000	 1.81E+04
4321.600000	 1.67E+04
4321.700000	 1.70E+04
4321.800000	 1.35E+04
4321.900000	 1.37E+04
4322.000000	 1.68E+04
4322.100000	 1.82E+04
4322.200000	 1.84E+04
4322.300000	 1.89E+04
4322.400000	 1.88E+04
4322.500000	 1.74E+04
4322.600000	 1.83E+04
4322.700000	 1.86E+04
4322.800000	 1.89E+04
4322.900000	 1.91E+04
4323.000000	 1.85E+04
4323.100000	 1.87E+04
4323.200000	 1.87E+04
4323.300000	 1.89E+04
4323.400000	 1.89E+04
4323.500000	 1.91E+04
4323.600000	 1.86E+04
4323.700000	 1.64E+04
4323.800000	 1.76E+04
4323.900000	 1.71E+04
4324.000000	 1.33E+04
4324.100000	 1.39E+04
4324.200000	 1.71E+04
4324.300000	 1.64E+04
4324.400000	 1.84E+04
4324.500000	 1.73E+04
4324.600000	 1.65E+04
4324.700000	 1.69E+04
4324.800000	 1.88E+04
4324.900000	 1.83E+04
4325.000000	 1.76E+04
4325.100000	 1.76E+04
4325.200000	 1.87E+04
4325.300000	 1.78E+04
4325.400000	 1.84E+04
4325.500000	 1.89E+04
4325.600000	 1.91E+04
4325.700000	 1.91E+04
4325.800000	 1.82E+04
4325.900000	 1.85E+04
4326.000000	 1.84E+04
4326.100000	 1.79E+04
4326.200000	 1.62E+04
4326.300000	 1.27E+04
4326.400000	 1.45E+04
4326.500000	 1.66E+04
4326.600000	 1.73E+04
4326.700000	 1.77E+04
4326.800000	 1.82E+04
4326.900000	 1.87E+04
4327.000000	 1.77E+04
4327.100000	 1.88E+04
4327.200000	 1.93E+04
4327.300000	 1.85E+04
4327.400000	 1.71E+04
4327.500000	 1.90E+04
4327.600000	 1.81E+04
4327.700000	 1.83E+04
4327.800000	 1.86E+04
4327.900000	 1.80E+04
4328.000000	 1.77E+04
4328.100000	 1.80E+04
4328.200000	 1.84E+04
4328.300000	 1.87E+04
4328.400000	 1.82E+04
4328.500000	 1.70E+04
4328.600000	 1.54E+04
4328.700000	 1.18E+04
4328.800000	 1.57E+04
4328.900000	 1.64E+04
4329.000000	 1.71E+04
4329.100000	 1.79E+04
4329.200000	 1.84E+04
4329.300000	 1.87E+04
4329.400000	 1.81E+04
4329.500000	 1.89E+04
4329.600000	 1.87E+04
4329.700000	 1.82E+04
4329.800000	 1.91E+04
4329.900000	 1.90E+04
4330.000000	 1.86E+04
4330.100000	 1.87E+04
4330.200000	 1.85E+04
4330.300000	 1.91E+04
4330.400000	 1.66E+04
4330.500000	 1.73E+04
4330.600000	 1.76E+04
4330.700000	 1.81E+04
4330.800000	 1.78E+04
4330.900000	 1.79E+04
4331.000000	 1.71E+04
4331.100000	 1.37E+04
4331.200000	 1.29E+04
4331.300000	 1.61E+04
4331.400000	 1.72E+04
4331.500000	 1.82E+04
4331.600000	 1.81E+04
4331.700000	 1.83E+04
4331.800000	 1.73E+04
4331.900000	 1.72E+04
4332.000000	 1.84E+04
4332.100000	 1.82E+04
4332.200000	 1.80E+04
4332.300000	 1.89E+04
4332.400000	 1.78E+04
4332.500000	 1.84E+04
4332.600000	 1.88E+04
4332.700000	 1.84E+04
4332.800000	 1.79E+04
4332.900000	 1.85E+04
4333.000000	 1.86E+04
4333.100000	 1.75E+04
4333.200000	 1.71E+04
4333.300000	 1.75E+04
4333.400000	 1.76E+04
4333.500000	 1.70E+04
4333.600000	 1.52E+04
4333.700000	 1.16E+04
4333.800000	 1.54E+04
4333.900000	 1.64E+04
4334.000000	 1.73E+04
4334.100000	 1.59E+04
4334.200000	 1.76E+04
4334.300000	 1.85E+04
4334.400000	 1.86E+04
4334.500000	 1.90E+04
4334.600000	 1.90E+04
4334.700000	 1.88E+04
4334.800000	 1.70E+04
4334.900000	 1.89E+04
4335.000000	 1.85E+04
4335.100000	 1.84E+04
4335.200000	 1.83E+04
4335.300000	 1.90E+04
4335.400000	 1.89E+04
4335.500000	 1.86E+04
4335.600000	 1.80E+04
4335.700000	 1.82E+04
4335.800000	 1.84E+04
4335.900000	 1.82E+04
4336.000000	 1.79E+04
4336.100000	 1.76E+04
4336.200000	 1.62E+04
4336.300000	 1.24E+04
4336.400000	 1.32E+04
4336.500000	 1.45E+04
4336.600000	 1.59E+04
4336.700000	 1.80E+04
4336.800000	 1.83E+04
4336.900000	 1.83E+04
4337.000000	 1.65E+04
4337.100000	 1.84E+04
4337.200000	 1.77E+04
4337.300000	 1.75E+04
4337.400000	 1.74E+04
4337.500000	 1.81E+04
4337.600000	 1.83E+04
4337.700000	 1.88E+04
4337.800000	 1.76E+04
4337.900000	 1.85E+04
4338.000000	 1.91E+04
4338.100000	 1.85E+04
4338.200000	 1.80E+04
4338.300000	 1.69E+04
4338.400000	 1.84E+04
4338.500000	 1.76E+04
4338.600000	 1.78E+04
4338.700000	 1.63E+04
4338.800000	 1.68E+04
4338.900000	 1.62E+04
4339.000000	 1.30E+04
4339.100000	 1.31E+04
4339.200000	 1.64E+04
4339.300000	 1.75E+04
4339.400000	 1.77E+04
4339.500000	 1.78E+04
4339.600000	 1.75E+04
4339.700000	 1.84E+04
4339.800000	 1.82E+04
4339.900000	 1.53E+04
4340.000000	 1.79E+04
4340.100000	 1.88E+04
4340.200000	 1.89E+04
4340.300000	 1.80E+04
4340.400000	 1.70E+04
4340.500000	 1.80E+04
4340.600000	 1.80E+04
4340.700000	 1.87E+04
4340.800000	 1.80E+04
4340.900000	 1.80E+04
4341.000000	 1.79E+04
4341.100000	 1.87E+04
4341.200000	 1.86E+04
4341.300000	 1.78E+04
4341.400000	 1.76E+04
4341.500000	 1.79E+04
4341.600000	 1.73E+04
4341.700000	 1.62E+04
4341.800000	 1.29E+04
4341.900000	 1.31E+04
4342.000000	 1.62E+04
4342.100000	 1.75E+04
4342.200000	 1.78E+04
4342.300000	 1.82E+04
4342.400000	 1.80E+04
4342.500000	 1.75E+04
4342.600000	 1.75E+04
4342.700000	 1.78E+04
4342.800000	 1.80E+04
4342.900000	 1.76E+04
4343.000000	 1.68E+04
4343.100000	 1.76E+04
4343.200000	 1.69E+04
4343.300000	 1.79E+04
4343.400000	 1.85E+04
4343.500000	 1.84E+04
4343.600000	 1.67E+04
4343.700000	 1.81E+04
4343.800000	 1.86E+04
4343.900000	 1.80E+04
4344.000000	 1.86E+04
4344.100000	 1.74E+04
4344.200000	 1.79E+04
4344.300000	 1.81E+04
4344.400000	 1.75E+04
4344.500000	 1.62E+04
4344.600000	 1.59E+04
4344.700000	 1.22E+04
4344.800000	 1.36E+04
4344.900000	 1.62E+04
4345.000000	 1.63E+04
4345.100000	 1.77E+04
4345.200000	 1.72E+04
4345.300000	 1.58E+04
4345.400000	 1.80E+04
4345.500000	 1.85E+04
4345.600000	 1.79E+04
4345.700000	 1.64E+04
