# WL(nm)	 Flux(ergs/cm**2/s/nm)
413.749944	 5.73E+05
413.849944	 5.81E+05
413.949944	 5.81E+05
414.049944	 5.34E+05
414.149944	 5.33E+05
414.249944	 5.24E+05
414.349944	 4.91E+05
414.449944	 4.91E+05
414.549944	 5.39E+05
414.649944	 5.91E+05
414.749944	 5.91E+05
414.849944	 5.89E+05
414.949944	 5.87E+05
415.049944	 5.87E+05
415.149944	 6.06E+05
415.249944	 6.06E+05
415.349944	 6.07E+05
415.449944	 6.11E+05
415.549944	 6.11E+05
415.649944	 5.87E+05
415.749944	 5.60E+05
415.849944	 5.60E+05
415.949944	 6.07E+05
416.049944	 6.24E+05
416.149944	 6.24E+05
416.249944	 6.39E+05
416.349944	 6.39E+05
416.449944	 6.33E+05
416.549944	 6.11E+05
416.649944	 6.11E+05
416.749944	 6.23E+05
416.849944	 6.34E+05
416.949944	 6.34E+05
417.049944	 5.90E+05
417.149944	 5.73E+05
417.249944	 5.73E+05
417.349944	 5.76E+05
417.449944	 5.76E+05
417.549944	 5.77E+05
417.649944	 5.80E+05
417.749944	 5.80E+05
417.849944	 6.04E+05
417.949944	 6.31E+05
418.049944	 6.31E+05
418.149944	 6.49E+05
418.249944	 6.54E+05
418.349944	 6.54E+05
418.449944	 6.30E+05
418.549944	 6.29E+05
418.649944	 6.16E+05
418.749944	 5.76E+05
418.849944	 5.76E+05
418.949944	 5.77E+05
419.049944	 5.80E+05
419.149944	 5.80E+05
419.249944	 5.96E+05
419.349944	 6.03E+05
419.449944	 6.03E+05
419.549944	 5.96E+05
419.649944	 5.96E+05
419.749944	 5.74E+05
419.849944	 5.07E+05
419.949944	 5.07E+05
420.049944	 5.34E+05
420.149944	 5.66E+05
420.249944	 5.66E+05
420.349944	 5.69E+05
420.449944	 5.69E+05
420.549944	 5.69E+05
420.649944	 5.33E+05
420.749944	 5.33E+05
420.849944	 5.24E+05
420.949944	 5.00E+05
421.049944	 5.00E+05
421.149944	 5.10E+05
421.249944	 5.20E+05
421.349944	 5.20E+05
421.449944	 4.69E+05
421.549944	 4.50E+05
421.649944	 4.50E+05
421.749944	 3.71E+05
421.849944	 3.70E+05
421.949944	 3.59E+05
422.049944	 3.21E+05
422.149944	 3.21E+05
422.249944	 2.57E+05
422.349944	 1.89E+05
422.449944	 1.89E+05
422.549944	 1.34E+05
422.649944	 1.15E+05
422.749944	 1.15E+05
422.849944	 1.61E+05
422.949944	 1.63E+05
423.049944	 1.81E+05
423.149944	 2.41E+05
423.249944	 2.41E+05
423.349944	 2.69E+05
423.449944	 2.96E+05
423.549944	 2.96E+05
423.649944	 3.70E+05
423.749944	 3.96E+05
423.849944	 3.96E+05
423.949944	 4.27E+05
424.049944	 4.29E+05
424.149944	 4.43E+05
424.249944	 4.89E+05
424.349944	 4.89E+05
424.449944	 4.93E+05
424.549944	 4.97E+05
424.649944	 4.97E+05
424.749944	 4.96E+05
424.849944	 4.94E+05
424.949944	 4.94E+05
425.049944	 4.40E+05
425.149944	 4.40E+05
425.249944	 4.26E+05
425.349944	 3.80E+05
425.449944	 3.80E+05
425.549944	 4.19E+05
425.649944	 4.57E+05
425.749944	 4.57E+05
425.849944	 4.69E+05
425.949944	 4.73E+05
426.049944	 4.73E+05
426.149944	 5.61E+05
426.249944	 5.61E+05
426.349944	 5.57E+05
426.449944	 5.41E+05
426.549944	 5.41E+05
426.649944	 5.34E+05
426.749944	 5.27E+05
426.849944	 5.27E+05
426.949944	 4.86E+05
427.049944	 4.73E+05
427.149944	 4.73E+05
427.249944	 4.26E+05
427.349944	 4.26E+05
427.449944	 4.30E+05
427.549944	 4.40E+05
427.649944	 4.40E+05
427.749944	 4.90E+05
427.849944	 5.39E+05
427.949944	 5.39E+05
428.049944	 5.69E+05
428.149944	 5.77E+05
428.249944	 5.77E+05
428.349944	 5.59E+05
428.449944	 5.59E+05
428.549944	 5.36E+05
428.649944	 4.73E+05
428.749944	 4.73E+05
428.849944	 4.60E+05
428.949944	 4.49E+05
429.049944	 4.49E+05
429.149944	 4.99E+05
429.249944	 5.14E+05
429.349944	 5.14E+05
429.449944	 5.76E+05
429.549944	 5.76E+05
429.649944	 5.64E+05
429.749944	 5.36E+05
429.849944	 5.36E+05
429.949944	 5.23E+05
430.049944	 5.10E+05
430.149944	 5.10E+05
430.249944	 5.26E+05
430.349944	 5.31E+05
430.449944	 5.31E+05
430.549944	 5.47E+05
430.649944	 5.47E+05
430.749944	 5.40E+05
430.849944	 5.17E+05
430.949944	 5.17E+05
431.049944	 5.91E+05
431.149944	 6.61E+05
431.249944	 6.61E+05
431.349944	 6.41E+05
431.449944	 6.36E+05
431.549944	 6.36E+05
431.649944	 6.71E+05
431.749944	 6.71E+05
431.849944	 6.73E+05
431.949944	 6.74E+05
432.049944	 6.74E+05
432.149944	 6.67E+05
432.249944	 6.60E+05
432.349944	 6.60E+05
432.449944	 6.14E+05
432.549944	 6.01E+05
432.649944	 6.03E+05
432.749944	 6.69E+05
432.849944	 6.69E+05
432.949944	 6.83E+05
433.049944	 7.20E+05
433.149944	 7.20E+05
433.249944	 7.29E+05
433.349944	 7.37E+05
433.449944	 7.37E+05
433.549944	 7.21E+05
433.649944	 7.17E+05
433.749944	 7.17E+05
433.849944	 6.71E+05
433.949944	 6.71E+05
434.049944	 6.84E+05
434.149944	 7.19E+05
434.249944	 7.19E+05
434.349944	 7.17E+05
434.449944	 7.17E+05
434.549944	 7.17E+05
434.649944	 7.60E+05
434.749944	 7.73E+05
434.849944	 7.71E+05
434.949944	 7.24E+05
435.049944	 7.24E+05
435.149944	 6.96E+05
435.249944	 6.24E+05
435.349944	 6.24E+05
435.449944	 6.44E+05
435.549944	 6.61E+05
435.649944	 6.61E+05
435.749944	 6.91E+05
435.849944	 7.00E+05
435.949944	 6.99E+05
436.049944	 6.73E+05
436.149944	 6.73E+05
436.249944	 6.91E+05
436.349944	 7.39E+05
436.449944	 7.39E+05
436.549944	 7.47E+05
436.649944	 7.56E+05
436.749944	 7.56E+05
436.849944	 7.33E+05
436.949944	 7.26E+05
437.049944	 7.24E+05
437.149944	 6.90E+05
437.249944	 6.90E+05
437.349944	 6.93E+05
437.449944	 7.00E+05
437.549944	 7.00E+05
437.649944	 6.97E+05
437.749944	 6.94E+05
437.849944	 6.94E+05
437.949944	 6.74E+05
438.049944	 6.69E+05
438.149944	 6.67E+05
438.249944	 6.33E+05
438.349944	 6.33E+05
438.449944	 6.47E+05
438.549944	 6.80E+05
438.649944	 6.80E+05
438.749944	 7.31E+05
438.849944	 7.73E+05
438.949944	 7.73E+05
439.049944	 7.64E+05
439.149944	 7.61E+05
439.249944	 7.63E+05
439.349944	 7.69E+05
439.449944	 7.69E+05
439.549944	 7.76E+05
439.649944	 7.93E+05
439.749944	 7.93E+05
439.849944	 8.26E+05
439.949944	 8.53E+05
440.049944	 8.53E+05
440.149944	 7.69E+05
440.249944	 7.49E+05
440.349944	 7.43E+05
440.449944	 6.57E+05
440.549944	 6.57E+05
440.649944	 6.81E+05
440.749944	 7.33E+05
440.849944	 7.33E+05
440.949944	 7.90E+05
441.049944	 8.36E+05
441.149944	 8.36E+05
441.249944	 8.51E+05
441.349944	 8.56E+05
441.449944	 8.54E+05
441.549944	 8.30E+05
441.649944	 8.30E+05
441.749944	 8.46E+05
441.849944	 8.80E+05
441.949944	 8.80E+05
442.049944	 8.67E+05
442.149944	 8.57E+05
442.249944	 8.57E+05
442.349944	 8.21E+05
442.449944	 8.13E+05
442.549944	 8.10E+05
442.649944	 7.61E+05
442.749944	 7.61E+05
442.849944	 7.89E+05
442.949944	 8.46E+05
443.049944	 8.46E+05
443.149944	 8.31E+05
443.249944	 8.20E+05
443.349944	 8.20E+05
443.449944	 7.56E+05
443.549944	 7.43E+05
443.649944	 7.49E+05
443.749944	 8.33E+05
443.849944	 8.33E+05
443.949944	 8.67E+05
444.049944	 9.39E+05
444.149944	 9.39E+05
444.249944	 9.51E+05
444.349944	 9.61E+05
444.449944	 9.61E+05
444.549944	 9.84E+05
444.649944	 9.90E+05
444.749944	 9.89E+05
444.849944	 9.74E+05
444.949944	 9.74E+05
445.049944	 9.50E+05
445.149944	 9.01E+05
445.249944	 9.01E+05
445.349944	 8.14E+05
445.449944	 7.50E+05
445.549944	 7.50E+05
445.649944	 7.93E+05
445.749944	 8.01E+05
445.849944	 8.04E+05
445.949944	 8.34E+05
446.049944	 8.34E+05
446.149944	 8.54E+05
446.249944	 8.91E+05
446.349944	 8.91E+05
446.449944	 9.23E+05
446.549944	 9.46E+05
446.649944	 9.46E+05
446.749944	 1.01E+06
446.849944	 1.03E+06
446.949944	 1.03E+06
447.049944	 1.04E+06
447.149944	 1.04E+06
447.249944	 1.04E+06
447.349944	 1.03E+06
447.449944	 1.03E+06
447.549944	 1.04E+06
447.649944	 1.05E+06
447.749944	 1.05E+06
447.849944	 1.08E+06
447.949944	 1.08E+06
448.049944	 1.07E+06
448.149944	 1.02E+06
448.249944	 1.02E+06
448.349944	 1.04E+06
448.449944	 1.07E+06
448.549944	 1.07E+06
448.649944	 1.07E+06
448.749944	 1.07E+06
448.849944	 1.07E+06
448.949944	 1.07E+06
449.049944	 1.07E+06
449.149944	 1.07E+06
449.249944	 1.11E+06
449.349944	 1.11E+06
449.449944	 1.08E+06
449.549944	 1.03E+06
449.649944	 1.03E+06
449.749944	 1.02E+06
449.849944	 1.02E+06
449.949944	 1.02E+06
450.049944	 1.06E+06
450.149944	 1.07E+06
450.249944	 1.07E+06
450.349944	 1.11E+06
450.449944	 1.11E+06
450.549944	 1.10E+06
450.649944	 1.09E+06
450.749944	 1.09E+06
450.849944	 1.10E+06
450.949944	 1.11E+06
451.049944	 1.11E+06
451.149944	 1.08E+06
451.249944	 1.07E+06
451.349944	 1.08E+06
451.449944	 1.10E+06
451.549944	 1.10E+06
451.649944	 1.08E+06
451.749944	 1.04E+06
451.849944	 1.04E+06
451.949944	 1.09E+06
452.049944	 1.11E+06
452.149944	 1.11E+06
452.249944	 1.13E+06
452.349944	 1.13E+06
452.449944	 1.13E+06
452.549944	 1.09E+06
452.649944	 1.09E+06
452.749944	 1.07E+06
452.849944	 1.03E+06
452.949944	 1.03E+06
453.049944	 1.03E+06
453.149944	 1.03E+06
453.249944	 1.03E+06
453.349944	 9.77E+05
453.449944	 9.70E+05
453.549944	 9.70E+05
453.649944	 9.71E+05
453.749944	 9.71E+05
453.849944	 1.04E+06
453.949944	 1.16E+06
454.049944	 1.16E+06
454.149944	 1.18E+06
454.249944	 1.19E+06
454.349944	 1.19E+06
454.449944	 1.05E+06
454.549944	 1.03E+06
454.649944	 1.04E+06
454.749944	 1.12E+06
454.849944	 1.12E+06
454.949944	 1.12E+06
455.049944	 1.12E+06
455.149944	 1.12E+06
455.249944	 1.25E+06
455.349944	 1.32E+06
455.449944	 1.32E+06
455.549944	 1.19E+06
455.649944	 1.18E+06
455.749944	 1.19E+06
455.849944	 1.26E+06
455.949944	 1.26E+06
456.049944	 1.29E+06
456.149944	 1.32E+06
456.249944	 1.32E+06
456.349944	 1.31E+06
456.449944	 1.30E+06
456.549944	 1.30E+06
456.649944	 1.38E+06
456.749944	 1.39E+06
456.849944	 1.40E+06
456.949944	 1.43E+06
457.049944	 1.43E+06
457.149944	 1.40E+06
457.249944	 1.35E+06
457.349944	 1.35E+06
457.449944	 1.40E+06
457.549944	 1.43E+06
457.649944	 1.43E+06
457.749944	 1.33E+06
457.849944	 1.32E+06
457.949944	 1.30E+06
458.049944	 1.24E+06
458.149944	 1.24E+06
458.249944	 1.26E+06
458.349944	 1.29E+06
458.449944	 1.29E+06
458.549944	 1.20E+06
458.649944	 1.16E+06
458.749944	 1.16E+06
458.849944	 1.21E+06
458.949944	 1.21E+06
459.049944	 1.21E+06
459.149944	 1.21E+06
459.249944	 1.21E+06
459.349944	 1.19E+06
459.449944	 1.17E+06
459.549944	 1.17E+06
459.649944	 1.27E+06
459.749944	 1.31E+06
459.849944	 1.31E+06
459.949944	 1.31E+06
460.049944	 1.31E+06
460.149944	 1.30E+06
460.249944	 1.28E+06
460.349944	 1.28E+06
460.449944	 1.29E+06
460.549944	 1.30E+06
460.649944	 1.30E+06
460.749944	 1.28E+06
460.849944	 1.28E+06
460.949944	 1.28E+06
461.049944	 1.39E+06
461.149944	 1.40E+06
461.249944	 1.41E+06
461.349944	 1.44E+06
461.449944	 1.44E+06
461.549944	 1.44E+06
461.649944	 1.42E+06
461.749944	 1.42E+06
461.849944	 1.46E+06
461.949944	 1.47E+06
462.049944	 1.47E+06
462.149944	 1.43E+06
462.249944	 1.42E+06
462.349944	 1.42E+06
462.449944	 1.39E+06
462.549944	 1.39E+06
462.649944	 1.32E+06
462.749944	 1.24E+06
462.849944	 1.24E+06
462.949944	 1.24E+06
463.049944	 1.24E+06
463.149944	 1.24E+06
463.249944	 1.22E+06
463.349944	 1.22E+06
463.449944	 1.22E+06
463.549944	 1.23E+06
463.649944	 1.23E+06
463.749944	 1.23E+06
463.849944	 1.22E+06
463.949944	 1.22E+06
464.049944	 1.25E+06
464.149944	 1.26E+06
464.249944	 1.26E+06
464.349944	 1.28E+06
464.449944	 1.28E+06
464.549944	 1.27E+06
464.649944	 1.21E+06
464.749944	 1.21E+06
464.849944	 1.20E+06
464.949944	 1.18E+06
465.049944	 1.18E+06
465.149944	 1.22E+06
465.249944	 1.23E+06
465.349944	 1.23E+06
465.449944	 1.21E+06
465.549944	 1.21E+06
465.649944	 1.25E+06
465.749944	 1.37E+06
465.849944	 1.37E+06
465.949944	 1.38E+06
466.049944	 1.39E+06
466.149944	 1.39E+06
466.249944	 1.40E+06
466.349944	 1.40E+06
466.449944	 1.40E+06
466.549944	 1.36E+06
466.649944	 1.36E+06
466.749944	 1.32E+06
466.849944	 1.18E+06
466.949944	 1.18E+06
467.049944	 1.17E+06
467.149944	 1.17E+06
467.249944	 1.17E+06
467.349944	 1.18E+06
467.449944	 1.19E+06
467.549944	 1.19E+06
467.649944	 1.25E+06
467.749944	 1.25E+06
467.849944	 1.25E+06
467.949944	 1.24E+06
468.049944	 1.24E+06
468.149944	 1.20E+06
468.249944	 1.17E+06
468.349944	 1.17E+06
468.449944	 1.19E+06
468.549944	 1.20E+06
468.649944	 1.20E+06
468.749944	 1.25E+06
468.849944	 1.25E+06
468.949944	 1.27E+06
469.049944	 1.31E+06
469.149944	 1.31E+06
469.249944	 1.30E+06
469.349944	 1.30E+06
469.449944	 1.30E+06
469.549944	 1.35E+06
469.649944	 1.37E+06
469.749944	 1.37E+06
469.849944	 1.39E+06
469.949944	 1.39E+06
470.049944	 1.38E+06
470.149944	 1.33E+06
470.249944	 1.33E+06
470.349944	 1.35E+06
470.449944	 1.37E+06
470.549944	 1.37E+06
470.649944	 1.31E+06
470.749944	 1.29E+06
470.849944	 1.29E+06
470.949944	 1.40E+06
471.049944	 1.40E+06
471.149944	 1.39E+06
471.249944	 1.34E+06
471.349944	 1.34E+06
471.449944	 1.30E+06
471.549944	 1.27E+06
471.649944	 1.27E+06
471.749944	 1.23E+06
471.849944	 1.21E+06
471.949944	 1.22E+06
472.049944	 1.31E+06
472.149944	 1.31E+06
472.249944	 1.31E+06
472.349944	 1.32E+06
472.449944	 1.32E+06
472.549944	 1.33E+06
472.649944	 1.34E+06
472.749944	 1.34E+06
472.849944	 1.33E+06
472.949944	 1.33E+06
473.049944	 1.33E+06
473.149944	 1.35E+06
473.249944	 1.35E+06
473.349944	 1.33E+06
473.449944	 1.31E+06
473.549944	 1.31E+06
473.649944	 1.31E+06
473.749944	 1.32E+06
473.849944	 1.32E+06
473.949944	 1.32E+06
474.049944	 1.32E+06
474.149944	 1.32E+06
474.249944	 1.35E+06
474.349944	 1.35E+06
474.449944	 1.36E+06
474.549944	 1.39E+06
474.649944	 1.39E+06
474.749944	 1.37E+06
474.849944	 1.35E+06
474.949944	 1.35E+06
475.049944	 1.35E+06
475.149944	 1.35E+06
475.249944	 1.35E+06
475.349944	 1.41E+06
475.449944	 1.41E+06
475.549944	 1.40E+06
475.649944	 1.36E+06
475.749944	 1.36E+06
475.849944	 1.29E+06
475.949944	 1.24E+06
476.049944	 1.24E+06
476.149944	 1.11E+06
476.249944	 1.08E+06
476.349944	 1.08E+06
476.449944	 9.83E+05
476.549944	 9.83E+05
476.649944	 9.70E+05
476.749944	 9.44E+05
476.849944	 9.44E+05
476.949944	 9.51E+05
477.049944	 9.57E+05
477.149944	 9.57E+05
477.249944	 9.63E+05
477.349944	 9.64E+05
477.449944	 9.70E+05
477.549944	 1.03E+06
477.649944	 1.03E+06
477.749944	 1.03E+06
477.849944	 1.02E+06
477.949944	 1.02E+06
478.049944	 9.73E+05
478.149944	 9.44E+05
478.249944	 9.44E+05
478.349944	 1.03E+06
478.449944	 1.04E+06
478.549944	 1.05E+06
478.649944	 1.08E+06
478.749944	 1.08E+06
478.849944	 1.11E+06
478.949944	 1.15E+06
479.049944	 1.15E+06
479.149944	 1.15E+06
479.249944	 1.15E+06
479.349944	 1.15E+06
479.449944	 1.19E+06
479.549944	 1.19E+06
479.649944	 1.20E+06
479.749944	 1.26E+06
479.849944	 1.26E+06
479.949944	 1.25E+06
480.049944	 1.21E+06
480.149944	 1.21E+06
480.249944	 1.18E+06
480.349944	 1.15E+06
480.449944	 1.15E+06
480.549944	 1.12E+06
480.649944	 1.11E+06
480.749944	 1.10E+06
480.849944	 1.00E+06
480.949944	 1.00E+06
481.049944	 1.02E+06
481.149944	 1.06E+06
481.249944	 1.06E+06
481.349944	 1.11E+06
481.449944	 1.13E+06
481.549944	 1.13E+06
481.649944	 1.13E+06
481.749944	 1.13E+06
481.849944	 1.13E+06
481.949944	 1.15E+06
482.049944	 1.15E+06
482.149944	 1.13E+06
482.249944	 1.10E+06
482.349944	 1.10E+06
482.449944	 1.13E+06
482.549944	 1.15E+06
482.649944	 1.15E+06
482.749944	 1.19E+06
482.849944	 1.19E+06
482.949944	 1.18E+06
483.049944	 1.11E+06
483.149944	 1.11E+06
483.249944	 1.14E+06
483.349944	 1.19E+06
483.449944	 1.19E+06
483.549944	 1.23E+06
483.649944	 1.26E+06
483.749944	 1.26E+06
483.849944	 1.23E+06
483.949944	 1.23E+06
484.049944	 1.22E+06
484.149944	 1.19E+06
484.249944	 1.19E+06
484.349944	 1.18E+06
484.449944	 1.16E+06
484.549944	 1.16E+06
484.649944	 1.17E+06
484.749944	 1.18E+06
484.849944	 1.18E+06
484.949944	 1.12E+06
485.049944	 1.12E+06
485.149944	 1.12E+06
485.249944	 1.14E+06
485.349944	 1.14E+06
485.449944	 1.14E+06
485.549944	 1.15E+06
485.649944	 1.15E+06
485.749944	 1.16E+06
485.849944	 1.17E+06
485.949944	 1.17E+06
486.049944	 1.16E+06
486.149944	 1.16E+06
486.249944	 1.16E+06
486.349944	 1.16E+06
486.449944	 1.16E+06
486.549944	 1.20E+06
486.649944	 1.25E+06
486.749944	 1.25E+06
486.849944	 1.22E+06
486.949944	 1.21E+06
487.049944	 1.21E+06
487.149944	 1.18E+06
487.249944	 1.18E+06
487.349944	 1.18E+06
487.449944	 1.20E+06
487.549944	 1.20E+06
487.649944	 1.22E+06
487.749944	 1.24E+06
487.849944	 1.24E+06
487.949944	 1.27E+06
488.049944	 1.28E+06
488.149944	 1.28E+06
488.249944	 1.23E+06
488.349944	 1.23E+06
488.449944	 1.25E+06
488.549944	 1.29E+06
488.649944	 1.29E+06
488.749944	 1.32E+06
488.849944	 1.35E+06
488.949944	 1.35E+06
489.049944	 1.31E+06
489.149944	 1.30E+06
489.249944	 1.30E+06
489.349944	 1.37E+06
489.449944	 1.37E+06
489.549944	 1.38E+06
489.649944	 1.42E+06
489.749944	 1.42E+06
489.849944	 1.43E+06
489.949944	 1.44E+06
490.049944	 1.44E+06
490.149944	 1.40E+06
490.249944	 1.39E+06
490.349944	 1.39E+06
490.449944	 1.49E+06
490.549944	 1.49E+06
490.649944	 1.50E+06
490.749944	 1.53E+06
490.849944	 1.53E+06
490.949944	 1.54E+06
491.049944	 1.56E+06
491.149944	 1.56E+06
491.249944	 1.54E+06
491.349944	 1.53E+06
491.449944	 1.53E+06
491.549944	 1.56E+06
491.649944	 1.56E+06
491.749944	 1.53E+06
491.849944	 1.46E+06
491.949944	 1.46E+06
492.049944	 1.47E+06
492.149944	 1.49E+06
492.249944	 1.49E+06
492.349944	 1.57E+06
492.449944	 1.59E+06
492.549944	 1.60E+06
492.649944	 1.70E+06
492.749944	 1.70E+06
492.849944	 1.70E+06
492.949944	 1.73E+06
493.049944	 1.73E+06
493.149944	 1.69E+06
493.249944	 1.64E+06
493.349944	 1.64E+06
493.449944	 1.64E+06
493.549944	 1.64E+06
493.649944	 1.64E+06
493.749944	 1.67E+06
493.849944	 1.67E+06
493.949944	 1.67E+06
494.049944	 1.66E+06
494.149944	 1.66E+06
494.249944	 1.71E+06
494.349944	 1.76E+06
494.449944	 1.76E+06
494.549944	 1.77E+06
494.649944	 1.79E+06
494.749944	 1.79E+06
494.849944	 1.83E+06
494.949944	 1.83E+06
495.049944	 1.81E+06
495.149944	 1.77E+06
495.249944	 1.77E+06
495.349944	 1.53E+06
495.449944	 1.36E+06
495.549944	 1.36E+06
495.649944	 1.12E+06
495.749944	 1.08E+06
495.849944	 1.08E+06
495.949944	 1.07E+06
496.049944	 1.07E+06
496.149944	 1.07E+06
496.249944	 1.08E+06
496.349944	 1.08E+06
496.449944	 1.10E+06
496.549944	 1.11E+06
496.649944	 1.11E+06
496.749944	 1.21E+06
496.849944	 1.22E+06
496.949944	 1.23E+06
497.049944	 1.25E+06
497.149944	 1.25E+06
497.249944	 1.27E+06
497.349944	 1.32E+06
497.449944	 1.32E+06
497.549944	 1.29E+06
497.649944	 1.27E+06
497.749944	 1.27E+06
497.849944	 1.31E+06
497.949944	 1.31E+06
498.049944	 1.30E+06
498.149944	 1.18E+06
498.249944	 1.18E+06
498.349944	 1.24E+06
498.449944	 1.33E+06
498.549944	 1.33E+06
498.649944	 1.37E+06
498.749944	 1.39E+06
498.849944	 1.39E+06
498.949944	 1.32E+06
499.049944	 1.32E+06
499.149944	 1.32E+06
499.249944	 1.36E+06
499.349944	 1.36E+06
499.449944	 1.37E+06
499.549944	 1.37E+06
499.649944	 1.37E+06
499.749944	 1.28E+06
499.849944	 1.23E+06
499.949944	 1.23E+06
500.049944	 1.19E+06
500.149944	 1.19E+06
500.249944	 1.19E+06
500.349944	 1.20E+06
500.449944	 1.20E+06
500.549944	 1.18E+06
500.649944	 1.15E+06
500.749944	 1.15E+06
500.849944	 1.14E+06
500.949944	 1.14E+06
501.049944	 1.14E+06
501.149944	 1.14E+06
501.249944	 1.14E+06
501.349944	 1.14E+06
501.449944	 1.12E+06
501.549944	 1.12E+06
501.649944	 1.18E+06
501.749944	 1.25E+06
501.849944	 1.25E+06
501.949944	 1.26E+06
502.049944	 1.27E+06
502.149944	 1.27E+06
502.249944	 1.24E+06
502.349944	 1.24E+06
502.449944	 1.26E+06
502.549944	 1.34E+06
502.649944	 1.34E+06
502.749944	 1.32E+06
502.849944	 1.30E+06
502.949944	 1.30E+06
503.049944	 1.36E+06
503.149944	 1.38E+06
503.249944	 1.38E+06
503.349944	 1.29E+06
503.449944	 1.29E+06
503.549944	 1.30E+06
503.649944	 1.33E+06
503.749944	 1.33E+06
503.849944	 1.30E+06
503.949944	 1.27E+06
504.049944	 1.27E+06
504.149944	 1.26E+06
504.249944	 1.26E+06
504.349944	 1.26E+06
504.449944	 1.46E+06
504.549944	 1.46E+06
504.649944	 1.46E+06
504.749944	 1.49E+06
504.849944	 1.49E+06
504.949944	 1.41E+06
505.049944	 1.33E+06
505.149944	 1.33E+06
505.249944	 1.35E+06
505.349944	 1.36E+06
505.449944	 1.36E+06
505.549944	 1.36E+06
505.649944	 1.36E+06
505.749944	 1.38E+06
505.849944	 1.42E+06
505.949944	 1.42E+06
506.049944	 1.42E+06
506.149944	 1.42E+06
506.249944	 1.42E+06
506.349944	 1.39E+06
506.449944	 1.38E+06
506.549944	 1.38E+06
506.649944	 1.39E+06
506.749944	 1.39E+06
506.849944	 1.40E+06
506.949944	 1.40E+06
507.049944	 1.40E+06
507.149944	 1.37E+06
507.249944	 1.34E+06
507.349944	 1.34E+06
507.449944	 1.44E+06
507.549944	 1.47E+06
507.649944	 1.47E+06
507.749944	 1.46E+06
507.849944	 1.46E+06
507.949944	 1.42E+06
508.049944	 1.33E+06
508.149944	 1.33E+06
508.249944	 1.37E+06
508.349944	 1.39E+06
508.449944	 1.39E+06
508.549944	 1.41E+06
508.649944	 1.41E+06
508.749944	 1.41E+06
508.849944	 1.41E+06
508.949944	 1.41E+06
509.049944	 1.43E+06
509.149944	 1.49E+06
509.249944	 1.49E+06
509.349944	 1.47E+06
509.449944	 1.46E+06
509.549944	 1.46E+06
509.649944	 1.44E+06
509.749944	 1.43E+06
509.849944	 1.43E+06
509.949944	 1.34E+06
510.049944	 1.34E+06
510.149944	 1.33E+06
510.249944	 1.32E+06
510.349944	 1.32E+06
510.449944	 1.30E+06
510.549944	 1.28E+06
510.649944	 1.28E+06
510.749944	 1.36E+06
510.849944	 1.38E+06
510.949944	 1.38E+06
511.049944	 1.41E+06
511.149944	 1.41E+06
511.249944	 1.44E+06
511.349944	 1.50E+06
511.449944	 1.50E+06
511.549944	 1.47E+06
511.649944	 1.46E+06
511.749944	 1.46E+06
511.849944	 1.43E+06
511.949944	 1.42E+06
512.049944	 1.42E+06
512.149944	 1.42E+06
512.249944	 1.42E+06
512.349944	 1.39E+06
512.449944	 1.36E+06
512.549944	 1.36E+06
512.649944	 1.36E+06
512.749944	 1.36E+06
512.849944	 1.36E+06
512.949944	 1.43E+06
513.049944	 1.43E+06
513.149944	 1.44E+06
513.249944	 1.49E+06
513.349944	 1.49E+06
513.449944	 1.51E+06
513.549944	 1.57E+06
513.649944	 1.57E+06
513.749944	 1.56E+06
513.849944	 1.54E+06
513.949944	 1.54E+06
514.049944	 1.53E+06
514.149944	 1.53E+06
514.249944	 1.53E+06
514.349944	 1.49E+06
514.449944	 1.49E+06
514.549944	 1.47E+06
514.649944	 1.44E+06
514.749944	 1.44E+06
514.849944	 1.47E+06
514.949944	 1.47E+06
515.049944	 1.47E+06
515.149944	 1.34E+06
515.249944	 1.33E+06
515.349944	 1.35E+06
515.449944	 1.41E+06
515.549944	 1.41E+06
515.649944	 1.50E+06
515.749944	 1.60E+06
515.849944	 1.60E+06
515.949944	 1.69E+06
516.049944	 1.70E+06
516.149944	 1.70E+06
516.249944	 1.66E+06
516.349944	 1.66E+06
516.449944	 1.57E+06
516.549944	 1.33E+06
516.649944	 1.33E+06
516.749944	 1.14E+06
516.849944	 9.57E+05
516.949944	 9.57E+05
517.049944	 9.07E+05
517.149944	 8.91E+05
517.249944	 8.91E+05
517.349944	 9.24E+05
517.449944	 9.24E+05
517.549944	 9.49E+05
517.649944	 1.01E+06
517.749944	 1.01E+06
517.849944	 1.01E+06
517.949944	 1.01E+06
518.049944	 1.01E+06
518.149944	 9.86E+05
518.249944	 9.80E+05
518.349944	 9.84E+05
518.449944	 1.13E+06
518.549944	 1.13E+06
518.649944	 1.18E+06
518.749944	 1.28E+06
518.849944	 1.28E+06
518.949944	 1.29E+06
519.049944	 1.30E+06
519.149944	 1.30E+06
519.249944	 1.34E+06
519.349944	 1.35E+06
519.449944	 1.36E+06
519.549944	 1.43E+06
519.649944	 1.43E+06
519.749944	 1.44E+06
519.849944	 1.44E+06
519.949944	 1.44E+06
520.049944	 1.35E+06
520.149944	 1.28E+06
520.249944	 1.28E+06
520.349944	 1.15E+06
520.449944	 1.12E+06
520.549944	 1.11E+06
520.649944	 1.03E+06
520.749944	 1.03E+06
520.849944	 1.05E+06
520.949944	 1.10E+06
521.049944	 1.10E+06
