# WL(nm)	 Flux(ergs/cm**2/s/nm)
45.149944	 1.10E+01
45.249944	 1.10E+01
45.349944	 1.10E+01
45.449944	 1.10E+01
45.549944	 1.10E+01
45.649944	 1.10E+01
45.749944	 1.10E+01
45.849944	 1.10E+01
45.949944	 1.10E+01
46.049944	 1.10E+01
46.149944	 1.10E+01
46.249944	 1.10E+01
46.349944	 1.10E+01
46.449944	 1.10E+01
46.549944	 1.10E+01
46.649944	 1.10E+01
46.749944	 1.10E+01
46.849944	 1.10E+01
46.949944	 1.10E+01
47.049944	 1.10E+01
47.149944	 1.10E+01
47.249944	 1.10E+01
47.349944	 1.10E+01
47.449944	 1.10E+01
47.549944	 1.10E+01
47.649944	 1.10E+01
47.749944	 1.10E+01
47.849944	 1.10E+01
47.949944	 1.10E+01
48.049944	 1.10E+01
48.149944	 1.10E+01
48.249944	 1.10E+01
48.349944	 1.10E+01
48.449944	 1.10E+01
48.549944	 1.10E+01
48.649944	 1.10E+01
48.749944	 1.10E+01
48.849944	 1.10E+01
48.949944	 1.10E+01
49.049944	 1.10E+01
49.149944	 1.10E+01
49.249944	 1.10E+01
49.349944	 1.10E+01
49.449944	 1.10E+01
49.549944	 1.10E+01
49.649944	 1.10E+01
49.749944	 1.10E+01
49.849944	 1.10E+01
49.949944	 1.10E+01
50.049944	 1.66E+01
50.149944	 1.66E+01
50.249944	 1.66E+01
50.349944	 1.66E+01
50.449944	 1.66E+01
50.549944	 1.66E+01
50.649944	 1.66E+01
50.749944	 1.66E+01
50.849944	 1.66E+01
50.949944	 1.66E+01
51.049944	 1.66E+01
51.149944	 1.66E+01
51.249944	 1.66E+01
51.349944	 1.66E+01
51.449944	 1.66E+01
51.549944	 1.66E+01
51.649944	 1.66E+01
51.749944	 1.66E+01
51.849944	 1.66E+01
51.949944	 1.66E+01
52.049944	 1.66E+01
52.149944	 1.66E+01
52.249944	 1.66E+01
52.349944	 1.66E+01
52.449944	 1.66E+01
52.549944	 1.66E+01
52.649944	 1.66E+01
52.749944	 1.66E+01
52.849944	 1.66E+01
52.949944	 1.66E+01
53.049944	 1.66E+01
53.149944	 1.66E+01
53.249944	 1.66E+01
53.349944	 1.66E+01
53.449944	 1.66E+01
53.549944	 1.66E+01
53.649944	 1.66E+01
53.749944	 1.66E+01
53.849944	 1.66E+01
53.949944	 1.66E+01
54.049944	 1.66E+01
54.149944	 1.66E+01
54.249944	 1.66E+01
54.349944	 1.66E+01
54.449944	 1.66E+01
54.549944	 1.66E+01
54.649944	 1.66E+01
54.749944	 1.66E+01
54.849944	 1.66E+01
54.949944	 1.66E+01
55.049944	 1.66E+01
55.149944	 1.66E+01
55.249944	 1.66E+01
55.349944	 1.66E+01
55.449944	 1.66E+01
55.549944	 1.66E+01
55.649944	 1.66E+01
55.749944	 1.66E+01
55.849944	 1.66E+01
55.949944	 1.66E+01
56.049944	 1.66E+01
56.149944	 1.66E+01
56.249944	 1.66E+01
56.349944	 1.66E+01
56.449944	 1.66E+01
56.549944	 1.66E+01
56.649944	 1.66E+01
56.749944	 1.66E+01
56.849944	 1.66E+01
56.949944	 1.66E+01
57.049944	 1.66E+01
57.149944	 1.66E+01
57.249944	 1.66E+01
57.349944	 1.66E+01
57.449944	 1.66E+01
57.549944	 1.66E+01
57.649944	 1.66E+01
57.749944	 1.66E+01
57.849944	 1.66E+01
57.949944	 1.66E+01
58.049944	 1.66E+01
58.149944	 1.66E+01
58.249944	 1.66E+01
58.349944	 1.66E+01
58.449944	 1.66E+01
58.549944	 1.66E+01
58.649944	 1.66E+01
58.749944	 1.66E+01
58.849944	 1.66E+01
58.949944	 1.66E+01
59.049944	 1.66E+01
59.149944	 1.66E+01
59.249944	 1.66E+01
59.349944	 1.66E+01
59.449944	 1.66E+01
59.549944	 1.66E+01
59.649944	 1.66E+01
59.749944	 1.66E+01
59.849944	 1.66E+01
59.949944	 1.66E+01
60.049944	 2.62E+01
60.149944	 2.62E+01
60.249944	 2.62E+01
60.349944	 2.62E+01
60.449944	 2.62E+01
60.549944	 2.62E+01
60.649944	 2.62E+01
60.749944	 2.62E+01
60.849944	 2.62E+01
60.949944	 2.62E+01
61.049944	 2.62E+01
61.149944	 2.62E+01
61.249944	 2.62E+01
61.349944	 2.62E+01
61.449944	 2.62E+01
61.549944	 2.62E+01
61.649944	 2.62E+01
61.749944	 2.62E+01
61.849944	 2.62E+01
61.949944	 2.62E+01
62.049944	 2.62E+01
62.149944	 2.62E+01
62.249944	 2.62E+01
62.349944	 2.62E+01
62.449944	 2.62E+01
62.549944	 2.62E+01
62.649944	 2.62E+01
62.749944	 2.62E+01
62.849944	 2.62E+01
62.949944	 2.62E+01
63.049944	 2.62E+01
63.149944	 2.62E+01
63.249944	 2.62E+01
63.349944	 2.62E+01
63.449944	 2.62E+01
63.549944	 2.62E+01
63.649944	 2.62E+01
63.749944	 2.62E+01
63.849944	 2.62E+01
63.949944	 2.62E+01
64.049944	 2.62E+01
64.149944	 2.62E+01
64.249944	 2.62E+01
64.349944	 2.62E+01
64.449944	 2.62E+01
64.549944	 2.62E+01
64.649944	 2.62E+01
64.749944	 2.62E+01
64.849944	 2.62E+01
64.949944	 2.62E+01
65.049944	 2.62E+01
65.149944	 2.62E+01
65.249944	 2.62E+01
65.349944	 2.62E+01
65.449944	 2.62E+01
65.549944	 2.62E+01
65.649944	 2.62E+01
65.749944	 2.62E+01
65.849944	 2.62E+01
65.949944	 2.62E+01
66.049944	 2.62E+01
66.149944	 2.62E+01
66.249944	 2.62E+01
66.349944	 2.62E+01
66.449944	 2.62E+01
66.549944	 2.62E+01
66.649944	 2.62E+01
66.749944	 2.62E+01
66.849944	 2.62E+01
66.949944	 2.62E+01
67.049944	 2.62E+01
67.149944	 2.62E+01
67.249944	 2.62E+01
67.349944	 2.62E+01
67.449944	 2.62E+01
67.549944	 2.62E+01
67.649944	 2.62E+01
67.749944	 2.62E+01
67.849944	 2.62E+01
67.949944	 2.62E+01
68.049944	 2.62E+01
68.149944	 2.62E+01
68.249944	 2.62E+01
68.349944	 2.62E+01
68.449944	 2.62E+01
68.549944	 2.62E+01
68.649944	 2.62E+01
68.749944	 2.62E+01
68.849944	 2.62E+01
68.949944	 2.62E+01
69.049944	 2.62E+01
69.149944	 2.62E+01
69.249944	 2.62E+01
69.349944	 2.62E+01
69.449944	 2.62E+01
69.549944	 2.62E+01
69.649944	 2.62E+01
69.749944	 2.62E+01
69.849944	 2.62E+01
69.949944	 2.62E+01
70.049944	 2.67E+01
70.149944	 2.67E+01
70.249944	 2.67E+01
70.349944	 2.67E+01
70.449944	 2.67E+01
70.549944	 2.67E+01
70.649944	 2.67E+01
70.749944	 2.67E+01
70.849944	 2.67E+01
70.949944	 2.67E+01
71.049944	 2.67E+01
71.149944	 2.67E+01
71.249944	 2.67E+01
71.349944	 2.67E+01
71.449944	 2.67E+01
71.549944	 2.67E+01
71.649944	 2.67E+01
71.749944	 2.67E+01
71.849944	 2.67E+01
71.949944	 2.67E+01
72.049944	 2.67E+01
72.149944	 2.67E+01
72.249944	 2.67E+01
72.349944	 2.67E+01
72.449944	 2.67E+01
72.549944	 2.67E+01
72.649944	 2.67E+01
72.749944	 2.67E+01
72.849944	 2.67E+01
72.949944	 2.67E+01
73.049944	 2.67E+01
73.149944	 2.67E+01
73.249944	 2.67E+01
73.349944	 2.67E+01
73.449944	 2.67E+01
73.549944	 2.67E+01
73.649944	 2.67E+01
73.749944	 2.67E+01
73.849944	 2.67E+01
73.949944	 2.67E+01
74.049944	 2.67E+01
74.149944	 2.67E+01
74.249944	 2.67E+01
74.349944	 2.67E+01
74.449944	 2.67E+01
74.549944	 2.67E+01
74.649944	 2.67E+01
74.749944	 2.67E+01
74.849944	 2.67E+01
74.949944	 2.67E+01
75.049944	 2.67E+01
75.149944	 2.67E+01
75.249944	 2.67E+01
75.349944	 2.67E+01
75.449944	 2.67E+01
75.549944	 2.67E+01
75.649944	 2.67E+01
75.749944	 2.67E+01
75.849944	 2.67E+01
75.949944	 2.67E+01
76.049944	 2.67E+01
76.149944	 2.67E+01
76.249944	 2.67E+01
76.349944	 2.67E+01
76.449944	 2.67E+01
76.549944	 2.67E+01
76.649944	 2.67E+01
76.749944	 2.67E+01
76.849944	 2.67E+01
76.949944	 2.67E+01
77.049944	 2.67E+01
77.149944	 2.67E+01
77.249944	 2.67E+01
77.349944	 2.67E+01
77.449944	 2.67E+01
77.549944	 2.67E+01
77.649944	 2.67E+01
77.749944	 2.67E+01
77.849944	 2.67E+01
77.949944	 2.67E+01
78.049944	 2.67E+01
78.149944	 2.67E+01
78.249944	 2.67E+01
78.349944	 2.67E+01
78.449944	 2.67E+01
78.549944	 2.67E+01
78.649944	 2.67E+01
78.749944	 2.67E+01
78.849944	 2.67E+01
78.949944	 2.67E+01
79.049944	 2.67E+01
79.149944	 2.67E+01
79.249944	 2.67E+01
79.349944	 2.67E+01
79.449944	 2.67E+01
79.549944	 2.67E+01
79.649944	 2.67E+01
79.749944	 2.67E+01
79.849944	 2.67E+01
79.949944	 2.67E+01
80.049944	 2.78E+01
80.149944	 2.78E+01
80.249944	 2.78E+01
80.349944	 2.78E+01
80.449944	 2.78E+01
80.549944	 2.78E+01
80.649944	 2.78E+01
80.749944	 2.78E+01
80.849944	 2.78E+01
80.949944	 2.78E+01
81.049944	 2.78E+01
81.149944	 2.78E+01
81.249944	 2.78E+01
81.349944	 2.78E+01
81.449944	 2.78E+01
81.549944	 2.78E+01
81.649944	 2.78E+01
81.749944	 2.78E+01
81.849944	 2.78E+01
81.949944	 2.78E+01
82.049944	 2.78E+01
82.149944	 2.78E+01
82.249944	 2.78E+01
82.349944	 2.78E+01
82.449944	 2.78E+01
82.549944	 2.78E+01
82.649944	 2.78E+01
82.749944	 2.78E+01
82.849944	 2.78E+01
82.949944	 2.78E+01
83.049944	 2.78E+01
83.149944	 2.78E+01
83.249944	 2.78E+01
83.349944	 2.78E+01
83.449944	 2.78E+01
83.549944	 2.78E+01
83.649944	 2.78E+01
83.749944	 2.78E+01
83.849944	 2.78E+01
83.949944	 2.78E+01
84.049944	 2.78E+01
84.149944	 2.78E+01
84.249944	 2.78E+01
84.349944	 2.78E+01
84.449944	 2.78E+01
84.549944	 2.78E+01
84.649944	 2.78E+01
84.749944	 2.78E+01
84.849944	 2.78E+01
84.949944	 2.78E+01
85.049944	 2.78E+01
85.149944	 2.78E+01
85.249944	 2.78E+01
85.349944	 2.78E+01
85.449944	 2.78E+01
85.549944	 2.78E+01
85.649944	 2.78E+01
85.749944	 2.78E+01
85.849944	 2.78E+01
85.949944	 2.78E+01
86.049944	 2.78E+01
86.149944	 2.78E+01
86.249944	 2.78E+01
86.349944	 2.78E+01
86.449944	 2.78E+01
86.549944	 2.78E+01
86.649944	 2.78E+01
86.749944	 2.78E+01
86.849944	 2.78E+01
86.949944	 2.78E+01
87.049944	 2.78E+01
87.149944	 2.78E+01
87.249944	 2.78E+01
87.349944	 2.78E+01
87.449944	 2.78E+01
87.549944	 2.78E+01
87.649944	 2.78E+01
87.749944	 2.78E+01
87.849944	 2.78E+01
87.949944	 2.78E+01
88.049944	 2.78E+01
88.149944	 2.78E+01
88.249944	 2.78E+01
88.349944	 2.78E+01
88.449944	 2.78E+01
88.549944	 2.78E+01
88.649944	 2.78E+01
88.749944	 2.78E+01
88.849944	 2.78E+01
88.949944	 2.78E+01
89.049944	 2.78E+01
89.149944	 2.78E+01
89.249944	 2.78E+01
89.349944	 2.78E+01
89.449944	 2.78E+01
89.549944	 2.78E+01
89.649944	 2.78E+01
89.749944	 2.78E+01
89.849944	 2.78E+01
89.949944	 2.78E+01
90.049944	 2.78E+01
90.149944	 2.78E+01
90.249944	 2.78E+01
90.349944	 2.78E+01
90.449944	 2.78E+01
90.549944	 2.78E+01
90.649944	 2.78E+01
90.749944	 2.78E+01
90.849944	 2.78E+01
90.949944	 2.78E+01
91.049944	 2.78E+01
91.149944	 2.78E+01
91.249944	 8.59E+01
91.349944	 8.59E+01
91.449944	 8.59E+01
91.549944	 8.59E+01
91.649944	 8.59E+01
91.749944	 8.59E+01
91.849944	 8.59E+01
91.949944	 8.59E+01
92.049944	 8.59E+01
92.149944	 8.59E+01
92.249944	 8.59E+01
92.349944	 8.59E+01
92.449944	 8.59E+01
92.549944	 8.59E+01
92.649944	 8.59E+01
92.749944	 8.59E+01
92.849944	 8.59E+01
92.949944	 8.59E+01
93.049944	 8.59E+01
93.149944	 8.59E+01
93.249944	 8.59E+01
93.349944	 8.59E+01
93.449944	 8.59E+01
93.549944	 8.59E+01
93.649944	 8.59E+01
93.749944	 8.59E+01
93.849944	 8.59E+01
93.949944	 8.59E+01
94.049944	 8.59E+01
94.149944	 8.59E+01
94.249944	 8.59E+01
94.349944	 8.59E+01
94.449944	 8.59E+01
94.549944	 8.59E+01
94.649944	 8.59E+01
94.749944	 8.59E+01
94.849944	 8.59E+01
94.949944	 8.59E+01
95.049944	 8.59E+01
95.149944	 8.59E+01
95.249944	 8.59E+01
95.349944	 8.59E+01
95.449944	 8.59E+01
95.549944	 8.59E+01
95.649944	 8.59E+01
95.749944	 8.59E+01
95.849944	 8.59E+01
95.949944	 8.59E+01
96.049944	 8.59E+01
96.149944	 8.59E+01
96.249944	 8.59E+01
96.349944	 8.59E+01
96.449944	 8.59E+01
96.549944	 8.59E+01
96.649944	 8.59E+01
96.749944	 8.59E+01
96.849944	 8.59E+01
96.949944	 8.59E+01
97.049944	 8.59E+01
97.149944	 8.59E+01
97.249944	 8.59E+01
97.349944	 8.59E+01
97.449944	 8.59E+01
97.549944	 8.59E+01
97.649944	 8.59E+01
97.749944	 8.59E+01
97.849944	 8.59E+01
97.949944	 8.59E+01
98.049944	 8.59E+01
98.149944	 8.59E+01
98.249944	 8.59E+01
98.349944	 8.59E+01
98.449944	 8.59E+01
98.549944	 8.59E+01
98.649944	 8.59E+01
98.749944	 8.59E+01
98.849944	 8.59E+01
98.949944	 8.59E+01
99.049944	 8.59E+01
99.149944	 8.59E+01
99.249944	 8.59E+01
99.349944	 8.59E+01
99.449944	 8.59E+01
99.549944	 8.59E+01
99.649944	 8.59E+01
99.749944	 8.59E+01
99.849944	 8.59E+01
99.949944	 8.59E+01
100.049944	 8.59E+01
100.149944	 8.59E+01
100.249944	 8.59E+01
100.349944	 8.59E+01
100.449944	 8.59E+01
100.549944	 8.59E+01
100.649944	 8.59E+01
100.749944	 8.59E+01
100.849944	 8.59E+01
100.949944	 8.59E+01
101.049944	 8.59E+01
101.149944	 8.59E+01
101.249944	 8.59E+01
101.349944	 8.59E+01
101.449944	 8.59E+01
101.549944	 8.59E+01
101.649944	 8.59E+01
101.749944	 8.59E+01
101.849944	 8.59E+01
101.949944	 8.59E+01
102.049944	 8.59E+01
102.149944	 8.59E+01
102.249944	 8.59E+01
102.349944	 8.59E+01
102.449944	 8.59E+01
102.549944	 8.59E+01
102.649944	 8.59E+01
102.749944	 8.59E+01
102.849944	 8.59E+01
102.949944	 8.59E+01
103.049944	 8.59E+01
103.149944	 8.59E+01
103.249944	 8.59E+01
103.349944	 8.59E+01
103.449944	 8.59E+01
103.549944	 8.59E+01
103.649944	 8.59E+01
103.749944	 8.59E+01
103.849944	 8.59E+01
103.949944	 8.59E+01
104.049944	 8.59E+01
104.149944	 8.59E+01
104.249944	 8.59E+01
104.349944	 8.59E+01
104.449944	 8.59E+01
104.549944	 8.59E+01
104.649944	 8.59E+01
104.749944	 8.59E+01
104.849944	 8.59E+01
104.949944	 8.59E+01
105.049944	 8.59E+01
105.149944	 8.59E+01
105.249944	 8.59E+01
105.349944	 8.59E+01
105.449944	 8.59E+01
105.549944	 8.59E+01
105.649944	 8.59E+01
105.749944	 8.59E+01
105.849944	 8.59E+01
105.949944	 8.59E+01
106.049944	 8.59E+01
106.149944	 8.59E+01
106.249944	 8.59E+01
106.349944	 8.59E+01
106.449944	 8.59E+01
106.549944	 8.59E+01
106.649944	 8.59E+01
106.749944	 8.59E+01
106.849944	 8.59E+01
106.949944	 8.59E+01
107.049944	 8.59E+01
107.149944	 8.59E+01
107.249944	 8.59E+01
107.349944	 8.59E+01
107.449944	 8.59E+01
107.549944	 8.59E+01
107.649944	 8.59E+01
