# ERROR | PUMAS | Information for layer 1 is missing. Reduce the number of layers or add this information.
# WARNING | GENERATOR | Too many electrons per pixel (up to 8.34e+04) detected in the 1.00-2.35 um spectral range. Reduce exposure time per frame to less than 35.965 seconds.
# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Thu Mar 27 10:41:43 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): 29.00000,-0.00000,0.03000,0.00000,-0.00000
# Spectral unit: Wavelength [um]
# Radiance unit: Contrast [transit atmospheric thickness, km]
# Wave/freq Total Noise Stellar Object Reflected Thermal Transit
1.589226710e+00 -2.4610171e-09  6.57216e+02  3.09655e+05 -2.38630e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.589815313e+00 -2.3183823e-09  6.62577e+02  3.09655e+05 -2.44970e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.590404133e+00 -2.5198823e-09  6.64357e+02  3.09655e+05 -2.48819e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.590993172e+00 -2.3727194e-09  6.52899e+02  3.09655e+05 -2.43158e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.591582428e+00 -2.2957418e-09  6.63414e+02  3.09655e+05 -2.53573e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.592171903e+00 -2.3704553e-09  6.43851e+02  3.09655e+05 -2.41574e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.592761597e+00 -2.5651632e-09  6.56834e+02  3.09655e+05 -2.54026e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.593351508e+00 -2.8504329e-09  6.56786e+02  3.09655e+05 -2.56516e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.593941638e+00 -2.3863036e-09  6.45658e+02  3.09655e+05 -2.50856e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.594531987e+00 -2.7530790e-09  6.47012e+02  3.09655e+05 -2.54479e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.595122555e+00 -2.4338486e-09  6.46065e+02  3.09655e+05 -2.56290e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.595713341e+00 -2.5130902e-09  6.36059e+02  3.09655e+05 -2.51309e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.596304346e+00 -2.5764834e-09  6.49446e+02  3.09655e+05 -2.64667e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.596895570e+00 -2.4044160e-09  6.45698e+02  3.09655e+05 -2.64214e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.597487012e+00 -2.7643992e-09  6.51470e+02  3.09655e+05 -2.71685e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.598078674e+00 -2.4293205e-09  6.47031e+02  3.09655e+05 -2.71006e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.598670555e+00 -2.6217643e-09  6.44452e+02  3.09655e+05 -2.71685e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.599262655e+00 -2.7394947e-09  6.47958e+02  3.09655e+05 -2.77572e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.599854975e+00 -3.0791015e-09  6.48307e+02  3.09655e+05 -2.80742e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.600447514e+00 -3.0541970e-09  6.49332e+02  3.09655e+05 -2.84590e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.601040272e+00 -2.5968598e-09  6.35477e+02  3.09655e+05 -2.75761e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.601633250e+00 -2.6330846e-09  6.45549e+02  3.09655e+05 -2.87081e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.602226447e+00 -2.8798655e-09  6.48488e+02  3.09655e+05 -2.92967e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.602819865e+00 -3.0858936e-09  6.42736e+02  3.09655e+05 -2.90703e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.603413502e+00 -2.9862756e-09  6.46275e+02  3.09655e+05 -2.97043e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.604007359e+00 -2.9885397e-09  6.42597e+02  3.09655e+05 -2.96816e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.604601435e+00 -3.1628711e-09  6.48163e+02  3.09655e+05 -3.04740e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.605195732e+00 -3.1107981e-09  6.46519e+02  3.09655e+05 -3.06552e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.605790249e+00 -3.2330565e-09  6.48108e+02  3.09655e+05 -3.11306e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.606384986e+00 -2.8662812e-09  6.40092e+02  3.09655e+05 -3.07231e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.606979944e+00 -2.8889217e-09  6.43937e+02  3.09655e+05 -3.13797e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.607575121e+00 -3.4685172e-09  6.50566e+02  3.09655e+05 -3.23532e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.608170520e+00 -3.1334386e-09  6.44386e+02  3.09655e+05 -3.21042e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.608766138e+00 -2.9568430e-09  6.42311e+02  3.09655e+05 -3.22174e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.609361978e+00 -3.1538150e-09  6.40782e+02  3.09655e+05 -3.24211e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.609958038e+00 -3.2104161e-09  6.37567e+02  3.09655e+05 -3.24211e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.610554318e+00 -3.3145622e-09  6.43825e+02  3.09655e+05 -3.33947e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.611150820e+00 -3.3824835e-09  6.45324e+02  3.09655e+05 -3.38928e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.611747542e+00 -3.4639892e-09  6.36629e+02  3.09655e+05 -3.33494e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.612344486e+00 -3.4232363e-09  6.36903e+02  3.09655e+05 -3.37343e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.612941651e+00 -3.2194723e-09  6.43987e+02  3.09655e+05 -3.48210e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.613539036e+00 -3.3938038e-09  6.41991e+02  3.09655e+05 -3.49569e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.614136643e+00 -3.6858656e-09  6.35353e+02  3.09655e+05 -3.46399e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.614734472e+00 -3.5636071e-09  6.35915e+02  3.09655e+05 -3.50474e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.615332522e+00 -3.4821015e-09  6.39402e+02  3.09655e+05 -3.57946e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.615930793e+00 -3.4617251e-09  6.52020e+02  3.09655e+05 -3.75605e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.616529286e+00 -3.5885116e-09  6.41300e+02  3.09655e+05 -3.67681e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.617128000e+00 -3.4119161e-09  6.38551e+02  3.09655e+05 -3.68360e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.617726937e+00 -3.5953038e-09  6.37764e+02  3.09655e+05 -3.71303e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.618326095e+00 -3.6043600e-09  6.27676e+02  3.09655e+05 -3.63606e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.618925475e+00 -3.5613431e-09  6.35378e+02  3.09655e+05 -3.76284e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.619525077e+00 -3.8149162e-09  6.43001e+02  3.09655e+05 -3.88963e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.620124901e+00 -4.2201803e-09  6.46969e+02  3.09655e+05 -3.97793e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.620724947e+00 -4.1092420e-09  6.45052e+02  3.09655e+05 -3.99604e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.621325216e+00 -4.1703713e-09  6.51231e+02  3.09655e+05 -4.11377e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.621925707e+00 -3.9915117e-09  6.30361e+02  3.09655e+05 -3.90095e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.622526420e+00 -3.6949218e-09  6.30219e+02  3.09655e+05 -3.93944e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.623127356e+00 -3.9349106e-09  6.35489e+02  3.09655e+05 -4.04585e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.623728514e+00 -4.3265904e-09  6.40234e+02  3.09655e+05 -4.14547e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.624329895e+00 -4.0300005e-09  6.32113e+02  3.09655e+05 -4.08434e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.624931498e+00 -4.1862196e-09  6.27440e+02  3.09655e+05 -4.06849e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.625533325e+00 -4.6095960e-09  6.44113e+02  3.09655e+05 -4.32659e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.626135374e+00 -4.0458488e-09  6.31810e+02  3.09655e+05 -4.21112e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.626737647e+00 -4.2541409e-09  6.35409e+02  3.09655e+05 -4.29942e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.627340142e+00 -4.2473488e-09  6.24040e+02  3.09655e+05 -4.19528e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.627942861e+00 -4.2858376e-09  6.27465e+02  3.09655e+05 -4.28357e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.628545802e+00 -4.5348825e-09  6.30236e+02  3.09655e+05 -4.36508e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.629148968e+00 -4.5258264e-09  6.27518e+02  3.09655e+05 -4.37187e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.629752356e+00 -4.7431747e-09  6.31530e+02  3.09655e+05 -4.47375e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.630355968e+00 -4.5733713e-09  6.25550e+02  3.09655e+05 -4.43526e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.630959804e+00 -4.4262084e-09  6.41592e+02  3.09655e+05 -4.70921e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.631563863e+00 -4.3945117e-09  6.26313e+02  3.09655e+05 -4.53715e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.632168146e+00 -4.9152421e-09  6.33558e+02  3.09655e+05 -4.68884e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.632772652e+00 -4.4760174e-09  6.24808e+02  3.09655e+05 -4.60960e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.633377383e+00 -4.4624331e-09  6.23026e+02  3.09655e+05 -4.63224e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.633982338e+00 -4.6299724e-09  6.23429e+02  3.09655e+05 -4.68431e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.634587516e+00 -4.9356185e-09  6.26903e+02  3.09655e+05 -4.78393e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.635192919e+00 -5.0510848e-09  6.25941e+02  3.09655e+05 -4.82015e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.635798546e+00 -4.7273264e-09  6.33365e+02  3.09655e+05 -4.98316e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.636404397e+00 -5.0442927e-09  6.22810e+02  3.09655e+05 -4.87223e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.637010473e+00 -4.9967478e-09  6.29882e+02  3.09655e+05 -5.02844e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.637616773e+00 -5.0963657e-09  6.21432e+02  3.09655e+05 -4.94920e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.638223298e+00 -5.0080680e-09  6.25069e+02  3.09655e+05 -5.05788e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.638830047e+00 -5.2163601e-09  6.18211e+02  3.09655e+05 -5.00128e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.639437021e+00 -4.9876916e-09  6.21240e+02  3.09655e+05 -5.10089e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.640044220e+00 -5.1507028e-09  6.15624e+02  3.09655e+05 -5.06241e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.640651644e+00 -5.3476748e-09  6.20929e+02  3.09655e+05 -5.19825e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.641259293e+00 -5.4789894e-09  6.19269e+02  3.09655e+05 -5.22542e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.641867167e+00 -5.1688152e-09  6.19462e+02  3.09655e+05 -5.27975e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.642475266e+00 -5.1552309e-09  6.21253e+02  3.09655e+05 -5.36579e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.643083590e+00 -5.2231523e-09  6.15198e+02  3.09655e+05 -5.31598e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.643692139e+00 -5.5537029e-09  6.19376e+02  3.09655e+05 -5.44276e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.644300914e+00 -5.2865455e-09  6.16719e+02  3.09655e+05 -5.45182e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.644909914e+00 -5.6261523e-09  6.24419e+02  3.09655e+05 -5.64200e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.645519140e+00 -5.7755793e-09  6.25986e+02  3.09655e+05 -5.72803e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.646128592e+00 -5.5287984e-09  6.20588e+02  3.09655e+05 -5.68955e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.646738269e+00 -5.9272703e-09  6.19736e+02  3.09655e+05 -5.73256e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.647348172e+00 -5.6533209e-09  6.09419e+02  3.09655e+05 -5.60351e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.647958301e+00 -6.0268883e-09  6.16934e+02  3.09655e+05 -5.79822e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.648568656e+00 -5.6533209e-09  6.12767e+02  3.09655e+05 -5.78011e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.649179237e+00 -5.9317984e-09  6.22534e+02  3.09655e+05 -6.02010e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.649790044e+00 -5.7846355e-09  6.13828e+02  3.09655e+05 -5.91821e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.650401078e+00 -5.7936917e-09  6.13527e+02  3.09655e+05 -5.97255e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.651012337e+00 -6.4185681e-09  6.20324e+02  3.09655e+05 -6.16273e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.651623823e+00 -6.0336805e-09  6.13505e+02  3.09655e+05 -6.09481e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.652235536e+00 -6.0699052e-09  6.06126e+02  3.09655e+05 -6.01330e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.652847475e+00 -6.1129220e-09  6.18447e+02  3.09655e+05 -6.31442e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.653459641e+00 -6.5295064e-09  6.16985e+02  3.09655e+05 -6.35065e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.654072033e+00 -6.2532928e-09  6.11356e+02  3.09655e+05 -6.29857e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.654684652e+00 -6.2283883e-09  6.12390e+02  3.09655e+05 -6.38687e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.655297498e+00 -6.3166861e-09  6.08734e+02  3.09655e+05 -6.37555e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.655910572e+00 -6.4910176e-09  6.06147e+02  3.09655e+05 -6.38687e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.656523872e+00 -6.4683771e-09  6.13768e+02  3.09655e+05 -6.61101e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.657137399e+00 -6.4366805e-09  6.04452e+02  3.09655e+05 -6.48196e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.657751154e+00 -6.3642311e-09  6.08520e+02  3.09655e+05 -6.63365e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.658365136e+00 -6.4570569e-09  6.08008e+02  3.09655e+05 -6.68799e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.658979345e+00 -6.8487367e-09  6.13906e+02  3.09655e+05 -6.88496e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.659593782e+00 -6.5408266e-09  6.08191e+02  3.09655e+05 -6.82836e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.660208446e+00 -6.7672311e-09  6.12311e+02  3.09655e+05 -6.98911e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.660823338e+00 -6.9551469e-09  6.08851e+02  3.09655e+05 -6.98232e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.661438458e+00 -7.4260683e-09  6.13824e+02  3.09655e+05 -7.16570e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.662053806e+00 -6.8713772e-09  6.06237e+02  3.09655e+05 -7.06382e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.662669381e+00 -7.2472087e-09  6.03822e+02  3.09655e+05 -7.07967e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.663285184e+00 -6.9211862e-09  6.02054e+02  3.09655e+05 -7.10910e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.663901216e+00 -7.1158941e-09  6.05976e+02  3.09655e+05 -7.27211e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.664517476e+00 -7.1611750e-09  6.02110e+02  3.09655e+05 -7.25400e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.665133964e+00 -7.4034278e-09  6.06844e+02  3.09655e+05 -7.43965e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.665750680e+00 -7.7724672e-09  6.09708e+02  3.09655e+05 -7.58229e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.666367625e+00 -7.6592649e-09  6.08968e+02  3.09655e+05 -7.64115e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.666984798e+00 -7.9649110e-09  6.07946e+02  3.09655e+05 -7.69323e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.667602200e+00 -7.8041638e-09  6.05197e+02  3.09655e+05 -7.70002e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.668219830e+00 -7.9694391e-09  6.06488e+02  3.09655e+05 -7.81096e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.668837689e+00 -7.8720852e-09  6.03875e+02  3.09655e+05 -7.82228e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.669455777e+00 -8.1166020e-09  6.04757e+02  3.09655e+05 -7.92642e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.670074094e+00 -7.9083099e-09  6.05210e+02  3.09655e+05 -8.01472e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.670692640e+00 -8.0441526e-09  6.05857e+02  3.09655e+05 -8.11207e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.671311415e+00 -8.2207481e-09  6.07019e+02  3.09655e+05 -8.22301e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.671930420e+00 -8.2931976e-09  6.05538e+02  3.09655e+05 -8.26829e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.672549653e+00 -8.4924336e-09  6.15683e+02  3.09655e+05 -8.62375e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.673169116e+00 -8.5626190e-09  6.01401e+02  3.09655e+05 -8.32037e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.673788808e+00 -8.6509167e-09  6.02021e+02  3.09655e+05 -8.41998e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.674408730e+00 -8.7143100e-09  5.98750e+02  3.09655e+05 -8.41546e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.675028881e+00 -8.7867594e-09  5.99127e+02  3.09655e+05 -8.51055e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.675649262e+00 -9.2327763e-09  6.24486e+02  3.09655e+05 -9.31881e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.676269873e+00 -8.8003437e-09  5.96277e+02  3.09655e+05 -8.60111e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.676890714e+00 -8.8705291e-09  6.05248e+02  3.09655e+05 -8.94071e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.677511784e+00 -8.7460066e-09  5.99948e+02  3.09655e+05 -8.87732e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.678133085e+00 -8.7120459e-09  5.97146e+02  3.09655e+05 -8.88411e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.678754616e+00 -8.9384505e-09  5.96601e+02  3.09655e+05 -8.95656e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.679376377e+00 -9.1829673e-09  5.97661e+02  3.09655e+05 -9.07882e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.679998368e+00 -9.2395685e-09  6.02056e+02  3.09655e+05 -9.30070e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.680620590e+00 -9.3233381e-09  6.03403e+02  3.09655e+05 -9.43428e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.681243042e+00 -9.4478606e-09  5.99834e+02  3.09655e+05 -9.41843e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.681865724e+00 -9.4863494e-09  5.95603e+02  3.09655e+05 -9.37994e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.682488638e+00 -9.3120179e-09  5.95470e+02  3.09655e+05 -9.46824e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.683111782e+00 -9.8485966e-09  5.94979e+02  3.09655e+05 -9.54748e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.683735156e+00 -9.6493606e-09  5.97763e+02  3.09655e+05 -9.73087e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.684358762e+00 -9.8984056e-09  5.99729e+02  3.09655e+05 -9.89161e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.684982599e+00 -9.8916135e-09  5.98192e+02  3.09655e+05 -9.93916e-09 -1.66280e+04 -1.66280e+04  0.00000e+00
1.685606666e+00 -1.0043305e-08  6.04466e+02  3.09655e+05 -1.02448e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.686230965e+00 -1.0052361e-08  6.00235e+02  3.09655e+05 -1.02041e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.686855495e+00 -1.0394232e-08  6.10218e+02  3.09655e+05 -1.06433e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.687480256e+00 -1.1109670e-08  6.12733e+02  3.09655e+05 -1.08357e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.688105249e+00 -1.0788175e-08  6.07537e+02  3.09655e+05 -1.07610e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.688730473e+00 -1.0747423e-08  6.10283e+02  3.09655e+05 -1.09625e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.689355929e+00 -1.1179855e-08  6.08927e+02  3.09655e+05 -1.10236e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.689981616e+00 -1.1367771e-08  6.12374e+02  3.09655e+05 -1.12568e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.690607535e+00 -1.1768507e-08  6.15986e+02  3.09655e+05 -1.14968e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.691233686e+00 -1.1501350e-08  6.13200e+02  3.09655e+05 -1.15081e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.691860069e+00 -1.1044012e-08  6.00139e+02  3.09655e+05 -1.11459e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.692486684e+00 -1.1956423e-08  6.22306e+02  3.09655e+05 -1.20787e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.693113531e+00 -1.1605496e-08  6.00909e+02  3.09655e+05 -1.13949e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.693740610e+00 -1.1587383e-08  6.02899e+02  3.09655e+05 -1.15806e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.694367921e+00 -1.1766243e-08  5.98734e+02  3.09655e+05 -1.15376e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.694995465e+00 -1.1732282e-08  6.09494e+02  3.09655e+05 -1.20628e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.695623241e+00 -1.2449985e-08  6.17963e+02  3.09655e+05 -1.25134e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.696251250e+00 -1.1881709e-08  6.05910e+02  3.09655e+05 -1.21625e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.696879491e+00 -1.2615260e-08  6.06585e+02  3.09655e+05 -1.23073e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.697507965e+00 -1.2599412e-08  6.17047e+02  3.09655e+05 -1.28507e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.698136671e+00 -1.3149575e-08  6.21192e+02  3.09655e+05 -1.31450e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.698765611e+00 -1.2735254e-08  6.08045e+02  3.09655e+05 -1.27330e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.699394783e+00 -1.3117878e-08  6.13109e+02  3.09655e+05 -1.30681e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.700024189e+00 -1.3471069e-08  6.22799e+02  3.09655e+05 -1.36046e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.700653827e+00 -1.2920906e-08  6.07780e+02  3.09655e+05 -1.31020e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.701283699e+00 -1.3661249e-08  6.15535e+02  3.09655e+05 -1.35594e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.701913804e+00 -1.3138254e-08  6.05575e+02  3.09655e+05 -1.32673e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.702544143e+00 -1.3758603e-08  6.10999e+02  3.09655e+05 -1.36296e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.703174715e+00 -1.3840108e-08  6.14866e+02  3.09655e+05 -1.39329e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.703805520e+00 -1.4116322e-08  6.12285e+02  3.09655e+05 -1.39556e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.704436559e+00 -1.4757047e-08  6.23304e+02  3.09655e+05 -1.45872e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.705067832e+00 -1.4802328e-08  6.19737e+02  3.09655e+05 -1.45669e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.705699339e+00 -1.4911002e-08  6.23304e+02  3.09655e+05 -1.48748e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.706331079e+00 -1.4714030e-08  6.13687e+02  3.09655e+05 -1.45737e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
1.706963054e+00 -1.5327586e-08  6.26204e+02  3.09655e+05 -1.53049e-08 -1.66280e+04 -1.66280e+04  0.00000e+00
